Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,1000000,200,16,1,39.95547364,39.95544932,26.63408471,0.02092349535,0.02092349535
OMP,call,100,110,0.02,0.75,1,1000000,200,32,1,40.12700392,40.12698912,26.64057408,0.02741286504,0.02741286504
OMP,call,100,110,0.02,0.75,1,1000000,200,64,1,40.98951345,40.98948477,26.63051633,0.0173551175,0.0173551175
OMP,call,100,110,0.02,0.75,1,1600000,200,1,1,81.58027945,81.58022806,26.60905362,0.004107589252,-0.004107589252
OMP,call,100,110,0.02,0.75,1,1600000,200,8,1,67.34398316,67.34393156,26.59696087,0.01620033548,-0.01620033548
OMP,call,100,110,0.02,0.75,1,1600000,200,16,1,65.87926376,65.87922762,26.5837013,0.02945990842,-0.02945990842
OMP,call,100,110,0.02,0.75,1,1600000,200,32,1,64.34707772,64.34703925,26.6309774,0.01781619109,0.01781619109
OMP,call,100,110,0.02,0.75,1,1600000,200,64,1,64.7148417,64.71480359,26.64057582,0.0274146116,0.0274146116
OMP,call,100,110,0.02,0.75,1,3200000,200,1,1,161.3085854,161.3085623,26.5980673,0.01509390931,-0.01509390931
OMP,call,100,110,0.02,0.75,1,3200000,200,8,1,132.8795944,132.879543,26.65317053,0.04000931602,0.04000931602
OMP,call,100,110,0.02,0.75,1,3200000,200,16,1,126.7572939,126.7572661,26.59770286,0.01545834862,-0.01545834862
OMP,call,100,110,0.02,0.75,1,3200000,200,32,1,126.7642497,126.7642089,26.60967916,0.003482049113,-0.003482049113
OMP,call,100,110,0.02,0.75,1,3200000,200,64,1,127.9004898,127.9004631,26.59843562,0.01472559278,-0.01472559278
OMP,call,100,110,0.02,0.75,1,6400000,200,1,1,333.6987415,333.6987056,26.63007308,0.01691186518,0.01691186518
OMP,call,100,110,0.02,0.75,1,6400000,200,8,1,273.9415286,273.9414875,26.61163665,0.001524563629,-0.001524563629
OMP,call,100,110,0.02,0.75,1,6400000,200,16,1,276.8636696,276.8636441,26.61007625,0.003084958068,-0.003084958068
OMP,call,100,110,0.02,0.75,1,6400000,200,32,1,270.1655029,270.1654618,26.64601521,0.03285399776,0.03285399776
