Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,100,0.1,0.2,1,32000000,0,8,4,50.30706898,50.30703161,11.92108313,0.02108313092,0.02108313092
OMP,call,100,100,0.1,0.2,1,32000000,0,16,4,48.92626789,48.92622236,11.91901699,0.01901699362,0.01901699362
OMP,call,100,100,0.1,0.2,1,32000000,0,32,4,47.24013362,47.24010998,11.92187439,0.02187439156,0.02187439156
OMP,call,100,100,0.1,0.2,1,32000000,0,64,4,47.12605885,47.12601227,11.92151733,0.02151732704,0.02151732704
OMP,call,100,100,0.1,0.2,1,64000000,0,1,4,141.7360369,141.7359844,11.92441431,0.0244143052,0.0244143052
OMP,call,100,100,0.1,0.2,1,64000000,0,8,4,96.51382442,96.51378724,11.92072037,0.02072036501,0.02072036501
OMP,call,100,100,0.1,0.2,1,64000000,0,16,4,94.95332673,94.95328506,11.92230515,0.02230515265,0.02230515265
OMP,call,100,100,0.1,0.2,1,64000000,0,32,4,94.49853718,94.49850361,11.92066563,0.02066563007,0.02066563007
OMP,call,100,100,0.1,0.2,1,64000000,0,64,4,102.6441594,102.6441205,11.92221329,0.02221329037,0.02221329037
OMP,call,100,100,0.1,0.2,1,80000000,0,1,4,176.5572482,176.5571923,11.92197541,0.02197541329,0.02197541329
OMP,call,100,100,0.1,0.2,1,80000000,0,8,4,122.7315668,122.7315341,11.9204831,0.02048310344,0.02048310344
OMP,call,100,100,0.1,0.2,1,80000000,0,16,4,118.9038747,118.9038393,11.9205652,0.02056519585,0.02056519585
OMP,call,100,100,0.1,0.2,1,80000000,0,32,4,116.281687,116.2816556,11.92055645,0.02055644724,0.02055644724
OMP,call,100,100,0.1,0.2,1,80000000,0,64,4,116.667003,116.6669547,11.92083224,0.02083224153,0.02083224153
OMP,call,100,100,0.1,0.2,1,100000000,0,1,4,221.1952547,221.1951404,11.92158911,0.02158910579,0.02158910579
OMP,call,100,100,0.1,0.2,1,100000000,0,8,4,153.7716965,153.7716454,11.9220309,0.02203089917,0.02203089917
OMP,call,100,100,0.1,0.2,1,100000000,0,16,4,150.1234537,150.1234154,11.91976708,0.01976707782,0.01976707782
OMP,call,100,100,0.1,0.2,1,100000000,0,32,4,147.0454476,147.045421,11.92180869,0.02180869356,0.02180869356
OMP,call,100,100,0.1,0.2,1,100000000,0,64,4,145.1422179,145.1421962,11.92059766,0.02059766317,0.02059766317
MPI,call,100,100,0.1,0.2,1,10000,0,1,4,0.321955245,0.030917502,11.90978688,0.009786884215,0.009786884215
MPI,call,100,100,0.1,0.2,1,10000,0,8,4,0.320462768,0.004092006,11.57563533,0.324364668,-0.324364668
MPI,call,100,100,0.1,0.2,1,10000,0,16,4,0.354688948,0.007230367,11.98737332,0.08737331875,0.08737331875
MPI,call,100,100,0.1,0.2,1,10000,0,32,4,0.393630575,0.004112753,11.46142982,0.4385701814,-0.4385701814
MPI,call,100,100,0.1,0.2,1,10000,0,64,4,0.685908516,0.010008778,10.65150453,1.248495472,-1.248495472
MPI,call,100,100,0.1,0.2,1,80000,0,1,4,0.41098329,0.17638075,11.88635078,0.01364922444,-0.01364922444
MPI,call,100,100,0.1,0.2,1,80000,0,8,4,0.350448592,0.039369519,12.04899394,0.148993942,0.148993942
MPI,call,100,100,0.1,0.2,1,80000,0,16,4,0.360582206,0.014433945,12.16800977,0.2680097715,0.2680097715
MPI,call,100,100,0.1,0.2,1,80000,0,32,4,0.449466497,0.027807875,12.12722363,0.2272236309,0.2272236309
MPI,call,100,100,0.1,0.2,1,80000,0,64,4,0.734964043,0.012763103,11.75908688,0.1409131179,-0.1409131179
MPI,call,100,100,0.1,0.2,1,100000,0,1,4,0.536991075,0.239738427,11.90215308,0.002153079421,0.002153079421
MPI,call,100,100,0.1,0.2,1,100000,0,8,4,0.346254436,0.034868658,11.94910248,0.04910247526,0.04910247526
MPI,call,100,100,0.1,0.2,1,100000,0,16,4,0.397350636,0.017500964,11.91682656,0.01682655676,0.01682655676
MPI,call,100,100,0.1,0.2,1,100000,0,32,4,0.423542311,0.026573397,11.73500696,0.1649930363,-0.1649930363
MPI,call,100,100,0.1,0.2,1,100000,0,64,4,0.633319017,0.037056576,11.83067201,0.06932799414,-0.06932799414
MPI,call,100,100,0.1,0.2,1,160000,0,1,4,0.638592532,0.358396343,11.90033189,0.0003318867989,0.0003318867989
MPI,call,100,100,0.1,0.2,1,160000,0,8,4,0.397153664,0.089368471,11.95924743,0.05924743478,0.05924743478
MPI,call,100,100,0.1,0.2,1,160000,0,16,4,0.395425513,0.044984821,12.00250189,0.1025018936,0.1025018936
MPI,call,100,100,0.1,0.2,1,160000,0,32,4,0.400012903,0.02186074,12.0999646,0.1999645988,0.1999645988
MPI,call,100,100,0.1,0.2,1,160000,0,64,4,0.650564339,0.034242797,11.84678051,0.05321948915,-0.05321948915
MPI,call,100,100,0.1,0.2,1,320000,0,1,4,0.997828711,0.708171208,11.90450443,0.004504430043,0.004504430043
MPI,call,100,100,0.1,0.2,1,320000,0,8,4,0.451397391,0.138994339,11.88420084,0.01579916299,-0.01579916299
MPI,call,100,100,0.1,0.2,1,320000,0,16,4,0.447579792,0.096453937,11.97399184,0.07399184342,0.07399184342
MPI,call,100,100,0.1,0.2,1,320000,0,32,4,0.44540371,0.077852408,11.89870739,0.001292612655,-0.001292612655
MPI,call,100,100,0.1,0.2,1,320000,0,64,4,0.668720507,0.045501396,11.74415581,0.1558441939,-0.1558441939
MPI,call,100,100,0.1,0.2,1,640000,0,1,4,1.658898489,1.409777358,11.89199574,0.008004264705,-0.008004264705
MPI,call,100,100,0.1,0.2,1,640000,0,8,4,0.531195342,0.221562089,11.92848704,0.02848703519,0.02848703519
MPI,call,100,100,0.1,0.2,1,640000,0,16,4,0.481063664,0.135269396,12.01725339,0.1172533853,0.1172533853
MPI,call,100,100,0.1,0.2,1,640000,0,32,4,0.523835217,0.10739049,11.79578535,0.1042146466,-0.1042146466
MPI,call,100,100,0.1,0.2,1,640000,0,64,4,0.715918451,0.093281023,11.75736313,0.1426368737,-0.1426368737
MPI,call,100,100,0.1,0.2,1,800000,0,1,4,2.110985043,1.862942693,11.92614338,0.02614338214,0.02614338214
MPI,call,100,100,0.1,0.2,1,800000,0,8,4,0.571815255,0.257840209,11.95130786,0.05130785728,0.05130785728
MPI,call,100,100,0.1,0.2,1,800000,0,16,4,0.549576053,0.190990209,11.84478957,0.05521042544,-0.05521042544
MPI,call,100,100,0.1,0.2,1,800000,0,32,4,0.513240805,0.156026088,12.02741493,0.1274149253,0.1274149253
MPI,call,100,100,0.1,0.2,1,800000,0,64,4,0.807202267,0.131829048,11.98637858,0.08637858026,0.08637858026
MPI,call,100,100,0.1,0.2,1,1000000,0,1,4,2.473126529,2.177504288,11.91766489,0.01766489362,0.01766489362
MPI,call,100,100,0.1,0.2,1,1000000,0,8,4,0.689927998,0.371071787,11.99388006,0.09388005848,0.09388005848
MPI,call,100,100,0.1,0.2,1,1000000,0,16,4,0.55183456,0.207185409,11.96623513,0.06623513272,0.06623513272
MPI,call,100,100,0.1,0.2,1,1000000,0,32,4,0.554371702,0.175382529,12.06129993,0.1612999319,0.1612999319
MPI,call,100,100,0.1,0.2,1,1000000,0,64,4,0.787586708,0.124184991,11.70897269,0.1910273149,-0.1910273149
MPI,call,100,100,0.1,0.2,1,1600000,0,1,4,3.923020768,3.636109822,11.93653617,0.03653616632,0.03653616632
MPI,call,100,100,0.1,0.2,1,1600000,0,8,4,0.841935535,0.532468021,11.9020461,0.002046103651,0.002046103651
MPI,call,100,100,0.1,0.2,1,1600000,0,16,4,0.594141026,0.253248356,11.88434621,0.01565378827,-0.01565378827
MPI,call,100,100,0.1,0.2,1,1600000,0,32,4,0.637668527,0.22479209,11.84726231,0.05273769483,-0.05273769483
MPI,call,100,100,0.1,0.2,1,1600000,0,64,4,0.80376145,0.206618162,11.93697577,0.03697576927,0.03697576927
MPI,call,100,100,0.1,0.2,1,3200000,0,1,4,7.611694251,7.314953908,11.91463459,0.01463459427,0.01463459427
MPI,call,100,100,0.1,0.2,1,3200000,0,8,4,1.292698973,0.97468223,11.93972042,0.03972042287,0.03972042287
MPI,call,100,100,0.1,0.2,1,3200000,0,16,4,0.873758256,0.542605885,11.89341408,0.006585918447,-0.006585918447
MPI,call,100,100,0.1,0.2,1,3200000,0,32,4,0.808888264,0.417207429,11.93742736,0.0374273633,0.0374273633
MPI,call,100,100,0.1,0.2,1,3200000,0,64,4,0.987431998,0.38102639,12.00187307,0.1018730685,0.1018730685
MPI,call,100,100,0.1,0.2,1,6400000,0,1,4,14.64388984,14.35698934,11.92968803,0.02968802935,0.02968802935
MPI,call,100,100,0.1,0.2,1,6400000,0,8,4,2.240271792,1.923087984,11.93383409,0.03383409446,0.03383409446
MPI,call,100,100,0.1,0.2,1,6400000,0,16,4,1.328050007,0.977603861,11.92422968,0.02422968495,0.02422968495
MPI,call,100,100,0.1,0.2,1,6400000,0,32,4,1.134358319,0.716565984,11.93789954,0.03789954386,0.03789954386
MPI,call,100,100,0.1,0.2,1,6400000,0,64,4,1.333596267,0.721965563,11.86821899,0.03178100715,-0.03178100715
MPI,call,100,100,0.1,0.2,1,8000000,0,1,4,18.1256371,17.88709745,11.925417,0.02541700348,0.02541700348
MPI,call,100,100,0.1,0.2,1,8000000,0,8,4,2.628061676,2.310073251,11.940597,0.04059700274,0.04059700274
MPI,call,100,100,0.1,0.2,1,8000000,0,16,4,1.552489172,1.219580776,11.91714478,0.01714478263,0.01714478263
MPI,call,100,100,0.1,0.2,1,8000000,0,32,4,1.235547526,0.864918037,11.88242853,0.01757147103,-0.01757147103
MPI,call,100,100,0.1,0.2,1,8000000,0,64,4,1.450492509,0.913822928,11.89961624,0.0003837560041,-0.0003837560041
MPI,call,100,100,0.1,0.2,1,10000000,0,1,4,22.34442504,22.10641592,11.92803503,0.02803502638,0.02803502638
MPI,call,100,100,0.1,0.2,1,10000000,0,8,4,3.245316419,2.92369479,11.93413312,0.0341331194,0.0341331194
MPI,call,100,100,0.1,0.2,1,10000000,0,16,4,1.846004461,1.49508783,11.91981679,0.01981678985,0.01981678985
MPI,call,100,100,0.1,0.2,1,10000000,0,32,4,1.569432084,1.149441794,11.92369242,0.02369242303,0.02369242303
MPI,call,100,100,0.1,0.2,1,10000000,0,64,4,1.68976044,1.079945018,11.93680115,0.03680114607,0.03680114607
MPI,call,100,100,0.1,0.2,1,16000000,0,1,4,35.30822673,35.06157298,11.92346465,0.02346465119,0.02346465119
MPI,call,100,100,0.1,0.2,1,16000000,0,8,4,5.010422284,4.688585057,11.92564787,0.02564786513,0.02564786513
MPI,call,100,100,0.1,0.2,1,16000000,0,16,4,2.791452384,2.452163897,11.90866774,0.008667738483,0.008667738483
MPI,call,100,100,0.1,0.2,1,16000000,0,32,4,1.871522206,1.475435144,11.92952267,0.02952267483,0.02952267483
MPI,call,100,100,0.1,0.2,1,16000000,0,64,4,2.350731289,1.690605872,11.90445819,0.004458191085,0.004458191085
MPI,call,100,100,0.1,0.2,1,32000000,0,1,4,71.46503237,71.22825512,11.92515829,0.02515828646,0.02515828646
MPI,call,100,100,0.1,0.2,1,32000000,0,8,4,10.08251849,9.763726667,11.91149605,0.01149605072,0.01149605072
MPI,call,100,100,0.1,0.2,1,32000000,0,16,4,5.051657213,4.708132067,11.91401861,0.01401861401,0.01401861401
MPI,call,100,100,0.1,0.2,1,32000000,0,32,4,3.721544694,3.348413655,11.91974396,0.01974396154,0.01974396154
MPI,call,100,100,0.1,0.2,1,32000000,0,64,4,3.621432284,2.995428096,11.94899617,0.0489961742,0.0489961742
MPI,call,100,100,0.1,0.2,1,64000000,0,1,4,141.3443943,141.0662421,11.91739708,0.01739708066,0.01739708066
MPI,call,100,100,0.1,0.2,1,64000000,0,8,4,18.61714482,18.30120804,11.91822862,0.01822861651,0.01822861651
MPI,call,100,100,0.1,0.2,1,64000000,0,16,4,9.735065653,9.399440055,11.92252346,0.02252345805,0.02252345805
MPI,call,100,100,0.1,0.2,1,64000000,0,32,4,6.080572879,5.69756752,11.92617432,0.02617431667,0.02617431667
MPI,call,100,100,0.1,0.2,1,64000000,0,64,4,6.526715991,5.936879302,11.91934993,0.01934993499,0.01934993499
MPI,call,100,100,0.1,0.2,1,80000000,0,1,4,177.02051,176.7371641,11.92191378,0.02191377641,0.02191377641
MPI,call,100,100,0.1,0.2,1,80000000,0,8,4,23.28591025,22.97064287,11.9297163,0.02971629848,0.02971629848
MPI,call,100,100,0.1,0.2,1,80000000,0,16,4,11.93228258,11.58268465,11.92187407,0.02187406539,0.02187406539
MPI,call,100,100,0.1,0.2,1,80000000,0,32,4,8.696421904,8.29848398,11.91598248,0.01598248079,0.01598248079
