Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
MPI,put,100,90,0.02,0.75,1,50000000,0,10,0.693850772,0.531391337,21.98767403,0.001764749419
MPI,put,100,90,0.02,0.75,1,50000000,0,25,0.51950872,0.295904041,21.98722389,0.001314606549
MPI,put,100,90,0.02,0.75,1,50000000,0,50,0.745420474,0.330165512,21.98367625,-0.002233026638
MPI,put,100,90,0.02,0.75,1,50000000,0,100,1.158398518,0.313442598,21.98694968,0.001040400659
MPI,put,100,90,0.02,0.75,1,75000000,0,1,7.636165146,7.515125152,21.98567015,-0.0002391279133
MPI,put,100,90,0.02,0.75,1,75000000,0,5,1.713551175,1.573707376,21.98497592,-0.0009333554798
MPI,put,100,90,0.02,0.75,1,75000000,0,10,0.956330156,0.800843356,21.9857514,-0.0001578750562
MPI,put,100,90,0.02,0.75,1,75000000,0,25,0.642574277,0.445365173,21.99126678,0.005357498098
MPI,put,100,90,0.02,0.75,1,75000000,0,50,0.958000204,0.50686204,21.98345532,-0.00245396218
MPI,put,100,90,0.02,0.75,1,75000000,0,100,1.356230869,0.497984176,21.98543807,-0.0004712135463
MPI,put,100,90,0.02,0.75,1,100000000,0,1,10.11868465,9.994771497,21.98381506,-0.002094223708
MPI,put,100,90,0.02,0.75,1,100000000,0,5,2.224903698,2.08237894,21.98265416,-0.003255121967
MPI,put,100,90,0.02,0.75,1,100000000,0,10,1.249769246,1.089966055,21.98302084,-0.002888438812
MPI,put,100,90,0.02,0.75,1,100000000,0,25,0.791048099,0.592717313,21.98670716,0.0007978770861
MPI,put,100,90,0.02,0.75,1,100000000,0,50,0.982495516,0.559795274,21.98610573,0.0001964542419
MPI,put,100,90,0.02,0.75,1,100000000,0,100,1.462640541,0.560994021,21.98609137,0.0001820918753
Hybrid,put,100,90,0.02,0.75,1,1000000,0,1001,0.219228988,0.100976128,21.97363653,-0.01227275209
Hybrid,put,100,90,0.02,0.75,1,1000000,0,10010,0.172993589,0.017616998,22.012691,0.02678172025
Hybrid,put,100,90,0.02,0.75,1,1000000,0,25025,0.227019807,0.009358729,21.9563929,-0.02951637887
Hybrid,put,100,90,0.02,0.75,1,1000000,0,50050,0.435010436,0.027302532,21.94996668,-0.03594259598
Hybrid,put,100,90,0.02,0.75,1,2000000,0,1001,0.321306357,0.200524463,21.99602123,0.01011194749
Hybrid,put,100,90,0.02,0.75,1,2000000,0,10010,0.186680934,0.024252417,22.02196611,0.03605683499
Hybrid,put,100,90,0.02,0.75,1,2000000,0,25025,0.236461082,0.015696132,22.01122935,0.02532007423
Hybrid,put,100,90,0.02,0.75,1,2000000,0,50050,0.444566756,0.031086826,22.10735777,0.1214484868
Hybrid,put,100,90,0.02,0.75,1,5000000,0,1001,0.620910301,0.499996323,21.98973617,0.003826889982
Hybrid,put,100,90,0.02,0.75,1,5000000,0,10010,0.23570573,0.075891167,22.00823237,0.02232309356
Hybrid,put,100,90,0.02,0.75,1,5000000,0,25025,0.239698583,0.033191415,21.99608016,0.01017088144
Hybrid,put,100,90,0.02,0.75,1,5000000,0,50050,0.459878744,0.048033504,21.99975491,0.0138456252
Hybrid,put,100,90,0.02,0.75,1,7500000,0,1001,0.850498274,0.729009477,21.98248889,-0.003420388886
Hybrid,put,100,90,0.02,0.75,1,7500000,0,10010,0.254891908,0.098033456,21.98023821,-0.005671065374
Hybrid,put,100,90,0.02,0.75,1,7500000,0,25025,0.285785266,0.05278814,21.96224493,-0.02366435284
Hybrid,put,100,90,0.02,0.75,1,7500000,0,50050,0.455365239,0.055465992,21.98231581,-0.003593472476
Hybrid,put,100,90,0.02,0.75,1,10000000,0,1001,1.120337423,1.00347026,21.98266473,-0.00324455478
Hybrid,put,100,90,0.02,0.75,1,10000000,0,10010,0.292111806,0.134939931,22.00892575,0.02301647341
Hybrid,put,100,90,0.02,0.75,1,10000000,0,25025,0.287882313,0.063689396,21.96666711,-0.01924216859
Hybrid,put,100,90,0.02,0.75,1,10000000,0,50050,0.443401395,0.057654665,21.99781925,0.01190996728
Hybrid,put,100,90,0.02,0.75,1,25000000,0,1001,2.718689821,2.597149577,21.98538288,-0.0005264032619
Hybrid,put,100,90,0.02,0.75,1,25000000,0,10010,0.454940682,0.30071028,22.01600045,0.03009117157
Hybrid,put,100,90,0.02,0.75,1,25000000,0,25025,0.376113645,0.154789658,21.99254987,0.006640587217
Hybrid,put,100,90,0.02,0.75,1,25000000,0,50050,0.564020037,0.12734665,21.97049178,-0.01541749914
Hybrid,put,100,90,0.02,0.75,1,50000000,0,1001,5.176400242,5.05526246,21.98424565,-0.00166363077
Hybrid,put,100,90,0.02,0.75,1,50000000,0,10010,0.711441701,0.545629785,21.98286129,-0.003047994179
Hybrid,put,100,90,0.02,0.75,1,50000000,0,25025,0.535014004,0.303526936,21.97160664,-0.01430263973
Hybrid,put,100,90,0.02,0.75,1,50000000,0,50050,0.642800208,0.220910084,21.96237174,-0.02353753713
Hybrid,put,100,90,0.02,0.75,1,75000000,0,1001,7.756317186,7.63624607,21.98761539,0.001706112627
Hybrid,put,100,90,0.02,0.75,1,75000000,0,10010,0.968396028,0.804337156,21.98285235,-0.003056926481
Hybrid,put,100,90,0.02,0.75,1,75000000,0,25025,0.683690232,0.455038867,21.99548272,0.009573443683
Hybrid,put,100,90,0.02,0.75,1,75000000,0,50050,0.781162747,0.344341363,21.9842183,-0.001690977356
Hybrid,put,100,90,0.02,0.75,1,100000000,0,1001,10.61264158,10.48988039,21.984459,-0.001450277106
Hybrid,put,100,90,0.02,0.75,1,100000000,0,10010,1.249416905,1.093499306,21.97667476,-0.009234522362
Hybrid,put,100,90,0.02,0.75,1,100000000,0,25025,0.845969506,0.606032014,21.97905728,-0.006852004368
Hybrid,put,100,90,0.02,0.75,1,100000000,0,50050,0.862787676,0.470609292,21.97724303,-0.008666248902
