Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,25000,200,125,1,0.10115266,0.101112078,13.47562335,0.3843766537,-0.3843766537
OMP,call,100,110,0.02,0.75,1,25000,1000,1,1,8.277004703,8.276995914,13.71833659,0.1416634099,-0.1416634099
OMP,call,100,110,0.02,0.75,1,25000,1000,5,1,1.77962859,1.779619441,13.41556154,0.4444384613,-0.4444384613
OMP,call,100,110,0.02,0.75,1,25000,1000,10,1,1.049696373,1.049677326,14.45780523,0.5978052341,0.5978052341
OMP,call,100,110,0.02,0.75,1,25000,1000,25,1,0.481981637,0.481954099,14.99844862,1.138448621,1.138448621
OMP,call,100,110,0.02,0.75,1,25000,1000,32,1,0.474909167,0.47489026,15.83511736,1.975117357,1.975117357
OMP,call,100,110,0.02,0.75,1,25000,1000,50,1,0.481920417,0.481911023,15.83502867,1.975028669,1.975028669
OMP,call,100,110,0.02,0.75,1,25000,1000,64,1,0.481854478,0.481835724,14.09213906,0.2321390559,0.2321390559
OMP,call,100,110,0.02,0.75,1,25000,1000,100,1,0.484938906,0.484920212,14.09184383,0.2318438334,0.2318438334
OMP,call,100,110,0.02,0.75,1,25000,1000,125,1,0.483290431,0.483278607,14.22597774,0.3659777438,0.3659777438
OMP,call,100,110,0.02,0.75,1,50000,200,1,1,3.268644532,3.268633205,13.79271895,0.06728104874,-0.06728104874
OMP,call,100,110,0.02,0.75,1,50000,200,5,1,0.675187054,0.675161344,13.9528561,0.09285609613,0.09285609613
OMP,call,100,110,0.02,0.75,1,50000,200,10,1,0.360055144,0.360033425,14.75676545,0.8967654513,0.8967654513
OMP,call,100,110,0.02,0.75,1,50000,200,25,1,0.197589862,0.197575045,13.88979446,0.02979445834,0.02979445834
OMP,call,100,110,0.02,0.75,1,50000,200,32,1,0.19096446,0.190955055,13.96000567,0.1000056735,0.1000056735
OMP,call,100,110,0.02,0.75,1,50000,200,50,1,0.162738402,0.162723062,14.1438874,0.2838874013,0.2838874013
OMP,call,100,110,0.02,0.75,1,50000,200,64,1,0.160273412,0.160261157,14.14351944,0.2835194369,0.2835194369
OMP,call,100,110,0.02,0.75,1,50000,200,100,1,0.168420463,0.168408521,14.14272706,0.282727064,0.282727064
OMP,call,100,110,0.02,0.75,1,50000,200,125,1,0.168984975,0.168974249,15.88911824,2.029118238,2.029118238
OMP,call,100,110,0.02,0.75,1,50000,1000,1,1,16.44982977,16.44982045,13.84304756,0.0169524378,-0.0169524378
OMP,call,100,110,0.02,0.75,1,50000,1000,5,1,3.424824145,3.424799899,13.60358046,0.2564195381,-0.2564195381
OMP,call,100,110,0.02,0.75,1,50000,1000,10,1,1.760347961,1.760328586,13.93576965,0.07576964665,0.07576964665
