Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,75000000,0,100,1,0.93349074,0.933481317,26.68519976,0.07299074742,0.07299074742
OMP,call,100,110,0.02,0.75,1,75000000,0,125,1,0.961717082,0.961708283,26.52418471,0.08802429738,-0.08802429738
OMP,call,100,110,0.02,0.75,1,100000000,0,1,1,35.37073946,35.37072976,26.60724279,0.004966223957,-0.004966223957
OMP,call,100,110,0.02,0.75,1,100000000,0,5,1,7.185495802,7.185482277,26.60102849,0.01118051545,-0.01118051545
OMP,call,100,110,0.02,0.75,1,100000000,0,10,1,3.641185722,3.641172183,26.58450204,0.02770696958,-0.02770696958
OMP,call,100,110,0.02,0.75,1,100000000,0,25,1,1.552631836,1.552612259,26.61509252,0.002883513402,0.002883513402
OMP,call,100,110,0.02,0.75,1,100000000,0,32,1,1.337922273,1.337914381,26.63509363,0.02288462275,0.02288462275
OMP,call,100,110,0.02,0.75,1,100000000,0,50,1,1.284242635,1.284234854,26.64252673,0.03031771756,0.03031771756
OMP,call,100,110,0.02,0.75,1,100000000,0,64,1,1.30266324,1.302654096,26.62405884,0.01184983308,0.01184983308
OMP,call,100,110,0.02,0.75,1,100000000,0,100,1,1.336249047,1.336240018,26.64642986,0.03422084931,0.03422084931
OMP,call,100,110,0.02,0.75,1,100000000,0,125,1,1.318960666,1.318945857,26.62424495,0.01203593932,0.01203593932
OMP,call,100,110,0.02,0.75,1,250000000,0,1,1,88.51983068,88.51982216,26.61046184,0.001747165353,-0.001747165353
OMP,call,100,110,0.02,0.75,1,250000000,0,5,1,17.86870719,17.86869851,26.63289294,0.02068393247,0.02068393247
OMP,call,100,110,0.02,0.75,1,250000000,0,10,1,9.00505133,9.005031816,26.60932403,0.002884976562,-0.002884976562
OMP,call,100,110,0.02,0.75,1,250000000,0,25,1,3.933163067,3.933147174,26.64445233,0.03224332209,0.03224332209
OMP,call,100,110,0.02,0.75,1,250000000,0,32,1,3.334664865,3.3346559,26.63785955,0.02565054422,0.02565054422
OMP,call,100,110,0.02,0.75,1,250000000,0,50,1,3.218068184,3.218057377,26.58546667,0.02674233863,-0.02674233863
OMP,call,100,110,0.02,0.75,1,250000000,0,64,1,3.532441376,3.532433382,26.63673077,0.02452175902,0.02452175902
OMP,call,100,110,0.02,0.75,1,250000000,0,100,1,3.836299578,3.836288949,26.63201916,0.01981014679,0.01981014679
OMP,call,100,110,0.02,0.75,1,250000000,0,125,1,3.730459325,3.730451329,26.59455,0.01765900584,-0.01765900584
OMP,call,100,110,0.02,0.75,1,500000000,0,1,1,176.9917431,176.9917323,26.61614583,0.003936821582,0.003936821582
OMP,call,100,110,0.02,0.75,1,500000000,0,5,1,36.04614782,36.04613958,26.61897804,0.00676903393,0.00676903393
OMP,call,100,110,0.02,0.75,1,500000000,0,10,1,18.09929721,18.09926432,26.62130654,0.009097532265,0.009097532265
OMP,call,100,110,0.02,0.75,1,500000000,0,25,1,8.898951285,8.898921508,26.61327949,0.001070477391,0.001070477391
OMP,call,100,110,0.02,0.75,1,500000000,0,32,1,7.426100901,7.426083191,26.58991389,0.02229511898,-0.02229511898
OMP,call,100,110,0.02,0.75,1,500000000,0,50,1,7.549434443,7.549425585,26.60166899,0.01054001812,-0.01054001812
OMP,call,100,110,0.02,0.75,1,500000000,0,64,1,7.120269378,7.120260321,26.61156013,0.0006488845753,-0.0006488845753
OMP,call,100,110,0.02,0.75,1,500000000,0,100,1,6.997491921,6.99748409,26.61283591,0.0006268973847,0.0006268973847
OMP,call,100,110,0.02,0.75,1,500000000,0,125,1,6.76412113,6.764104951,26.63541995,0.0232109406,0.0232109406
OMP,call,100,110,0.02,0.75,1,750000000,0,1,1,265.5391096,265.5391003,26.61043826,0.001770746443,-0.001770746443
OMP,call,100,110,0.02,0.75,1,750000000,0,5,1,54.00108429,54.0010727,26.61491962,0.00271060545,0.00271060545
OMP,call,100,110,0.02,0.75,1,750000000,0,10,1,27.16516247,27.1651506,26.60537225,0.006836764713,-0.006836764713
OMP,call,100,110,0.02,0.75,1,750000000,0,25,1,12.48555369,12.48554171,26.60068557,0.01152344032,-0.01152344032
OMP,call,100,110,0.02,0.75,1,750000000,0,32,1,10.07890003,10.07889105,26.621944,0.009734989365,0.009734989365
OMP,call,100,110,0.02,0.75,1,750000000,0,50,1,10.04029372,10.04028259,26.59582122,0.01638779354,-0.01638779354
OMP,call,100,110,0.02,0.75,1,750000000,0,64,1,10.18504924,10.1850326,26.62786102,0.01565200857,0.01565200857
OMP,call,100,110,0.02,0.75,1,750000000,0,100,1,10.49800717,10.49799803,26.67171169,0.05950268127,0.05950268127
OMP,call,100,110,0.02,0.75,1,750000000,0,125,1,10.0205693,10.02055805,26.58346405,0.02874496057,-0.02874496057
OMP,call,100,110,0.02,0.75,1,1000000000,0,1,1,356.5905493,356.5905364,26.60898543,0.003223576604,-0.003223576604
OMP,call,100,110,0.02,0.75,1,1000000000,0,5,1,71.96006854,71.96004871,26.61287855,0.0006695425251,0.0006695425251
OMP,call,100,110,0.02,0.75,1,1000000000,0,10,1,36.3684057,36.3683862,26.61906071,0.006851704207,0.006851704207
OMP,call,100,110,0.02,0.75,1,1000000000,0,25,1,17.47211479,17.47209662,26.61845275,0.006243741399,0.006243741399
OMP,call,100,110,0.02,0.75,1,1000000000,0,32,1,13.92107238,13.92106111,26.59762463,0.01458438407,-0.01458438407
OMP,call,100,110,0.02,0.75,1,1000000000,0,50,1,13.73396439,13.73395484,26.64101966,0.02881064511,0.02881064511
OMP,call,100,110,0.02,0.75,1,1000000000,0,64,1,13.22260398,13.22258904,26.60965478,0.002554234228,-0.002554234228
OMP,call,100,110,0.02,0.75,1,1000000000,0,100,1,13.33083545,13.3308244,26.63067633,0.01846732118,0.01846732118
OMP,call,100,110,0.02,0.75,1,1000000000,0,125,1,13.75234014,13.75233179,26.59495898,0.01725002833,-0.01725002833
MPI,call,100,110,0.02,0.75,1,10000000,0,1,1,3.623880387,3.500701922,26.61498709,0.002778079251,0.002778079251
MPI,call,100,110,0.02,0.75,1,10000000,0,5,1,0.917555837,0.777745424,26.61741564,0.005206625217,0.005206625217
MPI,call,100,110,0.02,0.75,1,10000000,0,10,1,0.570227027,0.409304334,26.58160964,0.03059937014,-0.03059937014
MPI,call,100,110,0.02,0.75,1,10000000,0,25,1,0.427252783,0.211332198,26.59718329,0.01502571504,-0.01502571504
MPI,call,100,110,0.02,0.75,1,10000000,0,32,1,0.414455589,0.181446654,26.59968323,0.01252578476,-0.01252578476
MPI,call,100,110,0.02,0.75,1,10000000,0,50,1,0.630356264,0.238690412,26.610363,0.001846006061,-0.001846006061
MPI,call,100,110,0.02,0.75,1,10000000,0,64,1,0.746978917,0.209664303,26.59233865,0.01987036131,-0.01987036131
MPI,call,100,110,0.02,0.75,1,10000000,0,100,1,1.05428049,0.187682513,26.61232524,0.0001162329746,0.0001162329746
MPI,call,100,110,0.02,0.75,1,10000000,0,125,1,1.338139687,0.214004899,26.62155905,0.009350040309,0.009350040309
MPI,call,100,110,0.02,0.75,1,25000000,0,1,1,8.931304504,8.809258464,26.61302527,0.0008162649254,0.0008162649254
MPI,call,100,110,0.02,0.75,1,25000000,0,5,1,1.98802027,1.850029993,26.62430425,0.0120952401,0.0120952401
MPI,call,100,110,0.02,0.75,1,25000000,0,10,1,1.099848563,0.931998037,26.63582501,0.02361599796,0.02361599796
MPI,call,100,110,0.02,0.75,1,25000000,0,25,1,0.738188661,0.51801917,26.62459267,0.01238365624,0.01238365624
MPI,call,100,110,0.02,0.75,1,25000000,0,32,1,0.642290438,0.407584831,26.61080895,0.001400057111,-0.001400057111
MPI,call,100,110,0.02,0.75,1,25000000,0,50,1,0.946892245,0.537448651,26.63189734,0.01968833024,0.01968833024
MPI,call,100,110,0.02,0.75,1,25000000,0,64,1,1.031537163,0.553713167,26.58976918,0.0224398292,-0.0224398292
MPI,call,100,110,0.02,0.75,1,25000000,0,100,1,1.302900508,0.466119239,26.63055898,0.0183499672,0.0183499672
MPI,call,100,110,0.02,0.75,1,25000000,0,125,1,1.539020445,0.415865127,26.60467375,0.007535255966,-0.007535255966
MPI,call,100,110,0.02,0.75,1,50000000,0,1,1,18.01587023,17.8941507,26.610796,0.001413006582,-0.001413006582
MPI,call,100,110,0.02,0.75,1,50000000,0,5,1,3.842744665,3.705488467,26.60684906,0.005359950642,-0.005359950642
MPI,call,100,110,0.02,0.75,1,50000000,0,10,1,2.036753335,1.872869253,26.6132133,0.001004290787,0.001004290787
MPI,call,100,110,0.02,0.75,1,50000000,0,25,1,1.25581786,1.045063754,26.62052598,0.008316965108,0.008316965108
MPI,call,100,110,0.02,0.75,1,50000000,0,32,1,1.064621204,0.805009944,26.62175631,0.009547297512,0.009547297512
MPI,call,100,110,0.02,0.75,1,50000000,0,50,1,1.450622789,1.041069221,26.61604073,0.003831724272,0.003831724272
MPI,call,100,110,0.02,0.75,1,50000000,0,64,1,1.476795525,0.975435986,26.62644424,0.01423522654,0.01423522654
MPI,call,100,110,0.02,0.75,1,50000000,0,100,1,1.800770832,0.984887306,26.62172081,0.009511799464,0.009511799464
MPI,call,100,110,0.02,0.75,1,50000000,0,125,1,2.128656327,0.961018736,26.62402402,0.01181500962,0.01181500962
MPI,call,100,110,0.02,0.75,1,75000000,0,1,1,27.12547015,27.00484293,26.61752062,0.005311605955,0.005311605955
MPI,call,100,110,0.02,0.75,1,75000000,0,5,1,5.673720949,5.53473251,26.61793797,0.005728956277,0.005728956277
MPI,call,100,110,0.02,0.75,1,75000000,0,10,1,2.948924254,2.792840253,26.62006991,0.007860903171,0.007860903171
MPI,call,100,110,0.02,0.75,1,75000000,0,25,1,1.784714485,1.581931391,26.61935334,0.007144329546,0.007144329546
MPI,call,100,110,0.02,0.75,1,75000000,0,32,1,1.533778886,1.290759996,26.6166232,0.004414186558,0.004414186558
MPI,call,100,110,0.02,0.75,1,75000000,0,50,1,1.987480937,1.557736266,26.61601519,0.003806175699,0.003806175699
MPI,call,100,110,0.02,0.75,1,75000000,0,64,1,2.027473679,1.525214071,26.60905834,0.003150666911,-0.003150666911
MPI,call,100,110,0.02,0.75,1,75000000,0,100,1,2.32756853,1.461682687,26.61022561,0.001983402293,-0.001983402293
MPI,call,100,110,0.02,0.75,1,75000000,0,125,1,2.47164399,1.2715794,26.61261262,0.000403609393,0.000403609393
MPI,call,100,110,0.02,0.75,1,100000000,0,1,1,35.62954998,35.50804262,26.60996013,0.002248883906,-0.002248883906
