Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,75000,0,50,1,6.291867707,6.29185716,26.61231947,0.0001104580644,0.0001104580644
OMP,call,100,110,0.02,0.75,1,75000,0,64,1,6.255115584,6.255101499,26.61231947,0.0001104580644,0.0001104580644
OMP,call,100,110,0.02,0.75,1,75000,0,100,1,6.354492433,6.354476715,26.61231947,0.0001104580644,0.0001104580644
OMP,call,100,110,0.02,0.75,1,75000,0,125,1,6.324162418,6.324147613,26.61231947,0.0001104580644,0.0001104580644
OMP,call,100,110,0.02,0.75,1,100000,0,1,1,262.1239602,262.1239477,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,5,1,52.91062469,52.91060512,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,10,1,26.79213857,26.79212682,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,25,1,11.15294373,11.152935,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,32,1,10.28962347,10.28960552,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,50,1,10.23086356,10.23085254,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,64,1,9.888422727,9.888401946,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,100,1,10.23280519,10.23278085,26.61220901,4.005105581e-09,4.005105581e-09
OMP,call,100,110,0.02,0.75,1,100000,0,125,1,10.75620084,10.75618211,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,10000,0,1,1,2.710539061,2.587410448,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,5,1,0.807158082,0.664819563,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,10,1,0.498764962,0.34347877,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,25,1,0.358656605,0.14879679,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,32,1,0.368838294,0.118736813,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,50,1,0.57809134,0.116879468,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,64,1,0.645015375,0.108385923,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,100,1,1.023448148,0.112767873,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,10000,0,125,1,1.320603923,0.114988667,26.61279384,0.0005848302448,0.0005848302448
MPI,call,100,110,0.02,0.75,1,25000,0,1,1,16.49610974,16.37449507,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,5,1,4.310477967,4.173320692,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,10,1,2.313856359,2.15536611,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,25,1,1.135189858,0.928308475,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,32,1,0.962607134,0.735444155,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,50,1,1.179835302,0.737272336,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,64,1,1.304319395,0.790018456,26.61203461,0.0001744047233,-0.0001744047233
MPI,call,100,110,0.02,0.75,1,25000,0,100,1,1.498406495,0.674199898,26.61203461,0.0001744047232,-0.0001744047232
MPI,call,100,110,0.02,0.75,1,25000,0,125,1,1.80965325,0.668187572,26.61203461,0.0001744047232,-0.0001744047232
MPI,call,100,110,0.02,0.75,1,50000,0,1,1,65.00541951,64.88470769,26.61227422,6.521374351e-05,6.521374351e-05
MPI,call,100,110,0.02,0.75,1,50000,0,5,1,16.80495985,16.66166899,26.61227422,6.521374351e-05,6.521374351e-05
MPI,call,100,110,0.02,0.75,1,50000,0,10,1,8.742209745,8.581590607,26.61227422,6.521374351e-05,6.521374351e-05
MPI,call,100,110,0.02,0.75,1,50000,0,25,1,3.752755588,3.53111946,26.61227422,6.521374351e-05,6.521374351e-05
MPI,call,100,110,0.02,0.75,1,50000,0,32,1,3.245647379,2.990705266,26.61227422,6.521374352e-05,6.521374352e-05
MPI,call,100,110,0.02,0.75,1,50000,0,50,1,3.131157389,2.704478188,26.61227422,6.521374351e-05,6.521374351e-05
MPI,call,100,110,0.02,0.75,1,50000,0,64,1,3.237119088,2.697940295,26.61227422,6.521374352e-05,6.521374352e-05
MPI,call,100,110,0.02,0.75,1,50000,0,100,1,3.481148223,2.638707459,26.61227422,6.521374351e-05,6.521374351e-05
MPI,call,100,110,0.02,0.75,1,50000,0,125,1,3.894700671,2.678837341,26.61227422,6.521374352e-05,6.521374352e-05
MPI,call,100,110,0.02,0.75,1,75000,0,1,1,147.5322948,147.4112896,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,5,1,37.92730392,37.78260962,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,10,1,19.63832298,19.47225317,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,25,1,8.224201107,8.004735199,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,32,1,7.237591661,6.982847511,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,50,1,7.661888656,7.271779459,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,64,1,6.895835146,6.398749874,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,100,1,7.139092898,6.220735323,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,75000,0,125,1,6.625051239,5.49968942,26.61231947,0.0001104580644,0.0001104580644
MPI,call,100,110,0.02,0.75,1,100000,0,1,1,261.3726513,261.2520415,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,5,1,66.89766135,66.74954301,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,10,1,34.64141211,34.48267959,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,25,1,15.45561952,15.2374809,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,32,1,12.3624607,12.11080732,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,50,1,12.45632069,12.0330827,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,64,1,11.75220726,11.25278824,26.61220901,4.005105581e-09,4.005105581e-09
MPI,call,100,110,0.02,0.75,1,100000,0,100,1,11.78862882,10.91892945,26.61220901,4.005102028e-09,4.005102028e-09
MPI,call,100,110,0.02,0.75,1,100000,0,125,1,10.87214226,9.766388518,26.61220901,4.005094922e-09,4.005094922e-09
Hybrid,call,100,110,0.02,0.75,1,10000,0,1001,1,2.625199503,2.505234709,26.61279384,0.0005848302448,0.0005848302448
Hybrid,call,100,110,0.02,0.75,1,10000,0,10010,1,0.505923374,0.350233838,26.61279384,0.0005848302448,0.0005848302448
Hybrid,call,100,110,0.02,0.75,1,10000,0,25025,1,0.36107675,0.152152954,26.61279384,0.0005848302448,0.0005848302448
Hybrid,call,100,110,0.02,0.75,1,10000,0,50050,1,0.570148367,0.168922491,26.61279384,0.0005848302448,0.0005848302448
Hybrid,call,100,110,0.02,0.75,1,25000,0,1001,1,16.3393978,16.21721178,26.61203461,0.0001744047233,-0.0001744047233
Hybrid,call,100,110,0.02,0.75,1,25000,0,10010,1,2.306599198,2.15778047,26.61203461,0.0001744047233,-0.0001744047233
Hybrid,call,100,110,0.02,0.75,1,25000,0,25025,1,1.11703575,0.911529395,26.61203461,0.0001744047233,-0.0001744047233
Hybrid,call,100,110,0.02,0.75,1,25000,0,50050,1,1.191569441,0.781139033,26.61203461,0.0001744047233,-0.0001744047233
Hybrid,call,100,110,0.02,0.75,1,50000,0,1001,1,65.17784385,65.06221158,26.61227422,6.521374351e-05,6.521374351e-05
Hybrid,call,100,110,0.02,0.75,1,50000,0,10010,1,8.78966056,8.635474356,26.61227422,6.521374351e-05,6.521374351e-05
Hybrid,call,100,110,0.02,0.75,1,50000,0,25025,1,3.844952937,3.632726185,26.61227422,6.521374351e-05,6.521374351e-05
Hybrid,call,100,110,0.02,0.75,1,50000,0,50050,1,3.352862328,2.943973001,26.61227422,6.521374351e-05,6.521374351e-05
Hybrid,call,100,110,0.02,0.75,1,75000,0,1001,1,146.9015658,146.7824847,26.61231947,0.0001104580644,0.0001104580644
Hybrid,call,100,110,0.02,0.75,1,75000,0,10010,1,19.64943896,19.48132601,26.61231947,0.0001104580644,0.0001104580644
Hybrid,call,100,110,0.02,0.75,1,75000,0,25025,1,8.322857159,8.086940479,26.61231947,0.0001104580644,0.0001104580644
Hybrid,call,100,110,0.02,0.75,1,75000,0,50050,1,7.10311127,6.660348324,26.61231947,0.0001104580644,0.0001104580644
Hybrid,call,100,110,0.02,0.75,1,100000,0,1001,1,260.9691699,260.8474011,26.61220901,4.005105581e-09,4.005105581e-09
