Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,put,100,90,0.1,0.2,1,5000000,0,125,4,1.949029485,0.682535289,0.6673735778,11.23262642,-11.23262642
MPI,put,100,90,0.1,0.2,1,10000000,0,1,4,28.06825094,27.9426207,0.6519237194,11.24807628,-11.24807628
MPI,put,100,90,0.1,0.2,1,10000000,0,5,4,5.534534635,5.383244093,0.6526416068,11.24735839,-11.24735839
MPI,put,100,90,0.1,0.2,1,10000000,0,10,4,2.920589776,2.758585257,0.6523464348,11.24765357,-11.24765357
MPI,put,100,90,0.1,0.2,1,10000000,0,25,4,1.686562191,1.435851616,0.6468873634,11.25311264,-11.25311264
MPI,put,100,90,0.1,0.2,1,10000000,0,32,4,1.434653955,1.175443016,0.6535398109,11.24646019,-11.24646019
MPI,put,100,90,0.1,0.2,1,10000000,0,50,4,1.719562688,1.2878339,0.6543726563,11.24562734,-11.24562734
MPI,put,100,90,0.1,0.2,1,10000000,0,64,4,1.698415303,1.072512816,0.6544811884,11.24551881,-11.24551881
MPI,put,100,90,0.1,0.2,1,10000000,0,100,4,2.252424524,1.250196324,0.6482691003,11.2517309,-11.2517309
MPI,put,100,90,0.1,0.2,1,10000000,0,125,4,2.689194975,1.341637404,0.6515474572,11.24845254,-11.24845254
MPI,put,100,90,0.1,0.2,1,25000000,0,1,4,69.05287581,68.93160768,0.6525122086,11.24748779,-11.24748779
MPI,put,100,90,0.1,0.2,1,25000000,0,5,4,14.3886543,14.23792204,0.651224699,11.2487753,-11.2487753
MPI,put,100,90,0.1,0.2,1,25000000,0,10,4,7.481618379,7.310072474,0.6502586986,11.2497413,-11.2497413
MPI,put,100,90,0.1,0.2,1,25000000,0,25,4,3.525048496,3.246158131,0.6530409688,11.24695903,-11.24695903
MPI,put,100,90,0.1,0.2,1,25000000,0,32,4,3.164934426,2.869600349,0.6518946629,11.24810534,-11.24810534
MPI,put,100,90,0.1,0.2,1,25000000,0,50,4,3.34039318,2.853759708,0.6487179286,11.25128207,-11.25128207
MPI,put,100,90,0.1,0.2,1,25000000,0,64,4,3.528197214,2.942281164,0.6530053835,11.24699462,-11.24699462
MPI,put,100,90,0.1,0.2,1,25000000,0,100,4,4.292143454,3.252258362,0.6530359936,11.24696401,-11.24696401
MPI,put,100,90,0.1,0.2,1,25000000,0,125,4,4.637074494,3.366587333,0.6458335578,11.25416644,-11.25416644
MPI,put,100,90,0.1,0.2,1,50000000,0,1,4,134.0414636,133.9176948,0.6515967376,11.24840326,-11.24840326
MPI,put,100,90,0.1,0.2,1,50000000,0,5,4,29.09523247,28.94740496,0.6517605167,11.24823948,-11.24823948
MPI,put,100,90,0.1,0.2,1,50000000,0,10,4,13.9823795,13.81058731,0.6507255538,11.24927445,-11.24927445
MPI,put,100,90,0.1,0.2,1,50000000,0,25,4,7.003133811,6.751995838,0.6519769083,11.24802309,-11.24802309
MPI,put,100,90,0.1,0.2,1,50000000,0,32,4,6.357280205,6.065149414,0.6542811761,11.24571882,-11.24571882
MPI,put,100,90,0.1,0.2,1,50000000,0,50,4,7.205439811,6.765340561,0.6520929956,11.247907,-11.247907
MPI,put,100,90,0.1,0.2,1,50000000,0,64,4,7.043305843,6.494487233,0.6563363789,11.24366362,-11.24366362
MPI,put,100,90,0.1,0.2,1,50000000,0,100,4,7.315371541,6.343346123,0.6602665766,11.23973342,-11.23973342
MPI,put,100,90,0.1,0.2,1,50000000,0,125,4,7.578647788,6.322380127,0.6424949034,11.2575051,-11.2575051
MPI,put,100,90,0.1,0.2,1,75000000,0,1,4,208.0047015,207.8842235,0.6516651363,11.24833486,-11.24833486
MPI,put,100,90,0.1,0.2,1,75000000,0,5,4,43.01497847,42.87407312,0.6525933895,11.24740661,-11.24740661
MPI,put,100,90,0.1,0.2,1,75000000,0,10,4,22.44581692,22.28535514,0.651323345,11.24867665,-11.24867665
MPI,put,100,90,0.1,0.2,1,75000000,0,25,4,10.98226889,10.7629346,0.6546310865,11.24536891,-11.24536891
MPI,put,100,90,0.1,0.2,1,75000000,0,32,4,9.461295498,9.209699867,0.6537193161,11.24628068,-11.24628068
MPI,put,100,90,0.1,0.2,1,75000000,0,50,4,10.34037225,9.860810387,0.6526008482,11.24739915,-11.24739915
MPI,put,100,90,0.1,0.2,1,75000000,0,64,4,10.17101697,9.602084704,0.6509218366,11.24907816,-11.24907816
MPI,put,100,90,0.1,0.2,1,75000000,0,100,4,10.41035479,9.361882291,0.6493268625,11.25067314,-11.25067314
MPI,put,100,90,0.1,0.2,1,75000000,0,125,4,10.68499142,9.219128608,0.6530359292,11.24696407,-11.24696407
MPI,put,100,90,0.1,0.2,1,100000000,0,1,4,275.3900652,275.2688791,0.6514152092,11.24858479,-11.24858479
MPI,put,100,90,0.1,0.2,1,100000000,0,5,4,56.63173543,56.47924362,0.6512027438,11.24879726,-11.24879726
MPI,put,100,90,0.1,0.2,1,100000000,0,10,4,28.26547825,28.09597283,0.6516265089,11.24837349,-11.24837349
MPI,put,100,90,0.1,0.2,1,100000000,0,25,4,14.23214075,13.97797607,0.6502224132,11.24977759,-11.24977759
MPI,put,100,90,0.1,0.2,1,100000000,0,32,4,12.44490512,12.17860899,0.6512722587,11.24872774,-11.24872774
MPI,put,100,90,0.1,0.2,1,100000000,0,50,4,12.73731191,12.31967085,0.6532135109,11.24678649,-11.24678649
MPI,put,100,90,0.1,0.2,1,100000000,0,64,4,12.52787611,11.96897487,0.6528297934,11.24717021,-11.24717021
MPI,put,100,90,0.1,0.2,1,100000000,0,100,4,12.52647268,11.49994946,0.6494835251,11.25051647,-11.25051647
MPI,put,100,90,0.1,0.2,1,100000000,0,125,4,13.91193975,12.47784193,0.6458341599,11.25416584,-11.25416584
Hybrid,put,100,90,0.1,0.2,1,1000000,0,1001,4,2.88941789,2.769800387,0.6494078437,11.25059216,-11.25059216
Hybrid,put,100,90,0.1,0.2,1,1000000,0,10010,4,0.607978937,0.427307148,0.6548677276,11.24513227,-11.24513227
Hybrid,put,100,90,0.1,0.2,1,1000000,0,25025,4,0.484065131,0.251186278,0.6765366,11.2234634,-11.2234634
Hybrid,put,100,90,0.1,0.2,1,1000000,0,50050,4,0.717105284,0.226424355,0.6756725795,11.22432742,-11.22432742
Hybrid,put,100,90,0.1,0.2,1,2000000,0,1001,4,5.67183198,5.54518787,0.6529921776,11.24700782,-11.24700782
Hybrid,put,100,90,0.1,0.2,1,2000000,0,10010,4,0.8218915,0.657169485,0.6485519602,11.25144804,-11.25144804
Hybrid,put,100,90,0.1,0.2,1,2000000,0,25025,4,0.794289847,0.540292477,0.6608835639,11.23911644,-11.23911644
Hybrid,put,100,90,0.1,0.2,1,2000000,0,50050,4,0.911698435,0.445607228,0.6605758126,11.23942419,-11.23942419
Hybrid,put,100,90,0.1,0.2,1,5000000,0,1001,4,13.84691126,13.72385538,0.6510810707,11.24891893,-11.24891893
Hybrid,put,100,90,0.1,0.2,1,5000000,0,10010,4,1.768563699,1.610628051,0.6458973587,11.25410264,-11.25410264
Hybrid,put,100,90,0.1,0.2,1,5000000,0,25025,4,1.167482347,0.936073989,0.6544575855,11.24554241,-11.24554241
Hybrid,put,100,90,0.1,0.2,1,5000000,0,50050,4,1.76545599,1.320603712,0.6543478373,11.24565216,-11.24565216
Hybrid,put,100,90,0.1,0.2,1,10000000,0,1001,4,27.52606361,27.40396248,0.6516103182,11.24838968,-11.24838968
Hybrid,put,100,90,0.1,0.2,1,10000000,0,10010,4,3.012617842,2.847572873,0.6467723633,11.25322764,-11.25322764
Hybrid,put,100,90,0.1,0.2,1,10000000,0,25025,4,1.819857662,1.597321144,0.6627140857,11.23728591,-11.23728591
Hybrid,put,100,90,0.1,0.2,1,10000000,0,50050,4,2.483289138,2.007294091,0.6664862775,11.23351372,-11.23351372
Hybrid,put,100,90,0.1,0.2,1,25000000,0,1001,4,68.78501215,68.66405222,0.6515680199,11.24843198,-11.24843198
Hybrid,put,100,90,0.1,0.2,1,25000000,0,10010,4,7.166029026,7.013017633,0.6537204928,11.24627951,-11.24627951
Hybrid,put,100,90,0.1,0.2,1,25000000,0,25025,4,4.031905357,3.813624707,0.6540111115,11.24598889,-11.24598889
Hybrid,put,100,90,0.1,0.2,1,25000000,0,50050,4,4.212096232,3.727509865,0.6543295403,11.24567046,-11.24567046
Hybrid,put,100,90,0.1,0.2,1,50000000,0,1001,4,139.4230708,139.2999108,0.6515569226,11.24844308,-11.24844308
Hybrid,put,100,90,0.1,0.2,1,50000000,0,10010,4,14.33625605,14.17762064,0.6506792,11.2493208,-11.2493208
Hybrid,put,100,90,0.1,0.2,1,50000000,0,25025,4,7.779395537,7.551327485,0.6507066038,11.2492934,-11.2492934
Hybrid,put,100,90,0.1,0.2,1,50000000,0,50050,4,7.233033427,6.779615563,0.6516337317,11.24836627,-11.24836627
Hybrid,put,100,90,0.1,0.2,1,75000000,0,1001,4,204.6736227,204.5468682,0.6513133098,11.24868669,-11.24868669
Hybrid,put,100,90,0.1,0.2,1,75000000,0,10010,4,20.97608275,20.79913025,0.6529464267,11.24705357,-11.24705357
Hybrid,put,100,90,0.1,0.2,1,75000000,0,25025,4,11.40977383,11.18014889,0.6505924282,11.24940757,-11.24940757
Hybrid,put,100,90,0.1,0.2,1,75000000,0,50050,4,9.593258156,9.144351554,0.6472936651,11.25270633,-11.25270633
Hybrid,put,100,90,0.1,0.2,1,100000000,0,1001,4,274.1684204,274.0281421,0.6517728705,11.24822713,-11.24822713
Hybrid,put,100,90,0.1,0.2,1,100000000,0,10010,4,28.49047129,28.31540833,0.6513330221,11.24866698,-11.24866698
Hybrid,put,100,90,0.1,0.2,1,100000000,0,25025,4,15.71313272,15.47924329,0.653532086,11.24646791,-11.24646791
Hybrid,put,100,90,0.1,0.2,1,100000000,0,50050,4,12.60259363,12.19596904,0.6544644483,11.24553555,-11.24553555
Serial,put,100,90,0.1,0.2,1,1000000,0,0,10,6.679155389,6.679073166,0.5063274004,11.0936726,-11.0936726
Serial,put,100,90,0.1,0.2,1,2000000,0,0,10,13.4026519,13.40263576,0.5057554719,11.09424453,-11.09424453
Serial,put,100,90,0.1,0.2,1,5000000,0,0,10,34.42347866,34.42346716,0.508398917,11.09160108,-11.09160108
Serial,put,100,90,0.1,0.2,1,10000000,0,0,10,67.76265829,67.76263563,0.5080890792,11.09191092,-11.09191092
Serial,put,100,90,0.1,0.2,1,25000000,0,0,10,171.5833294,171.5833103,0.5073255639,11.09267444,-11.09267444
Serial,put,100,90,0.1,0.2,1,50000000,0,0,10,339.7236401,339.7235975,0.5077562471,11.09224375,-11.09224375
Serial,put,100,90,0.1,0.2,1,75000000,0,0,10,518.3364089,518.3363791,0.5076951135,11.09230489,-11.09230489
Serial,put,100,90,0.1,0.2,1,100000000,0,0,10,683.8340052,683.8339701,0.5073745511,11.09262545,-11.09262545
OMP,put,100,90,0.1,0.2,1,1000000,0,1,10,6.827400095,6.827306034,0.5079606847,11.09203932,-11.09203932
OMP,put,100,90,0.1,0.2,1,1000000,0,5,10,4.619363022,4.619334447,0.50741098,11.09258902,-11.09258902
OMP,put,100,90,0.1,0.2,1,1000000,0,10,10,4.216080079,4.216064249,0.5049572045,11.0950428,-11.0950428
OMP,put,100,90,0.1,0.2,1,1000000,0,25,10,4.140566425,4.140547128,0.5062356392,11.09376436,-11.09376436
OMP,put,100,90,0.1,0.2,1,1000000,0,32,10,4.043844869,4.043832748,0.5119145038,11.0880855,-11.0880855
OMP,put,100,90,0.1,0.2,1,1000000,0,50,10,4.121383504,4.121363078,0.508544252,11.09145575,-11.09145575
OMP,put,100,90,0.1,0.2,1,1000000,0,64,10,4.901111464,4.901087463,0.5069061123,11.09309389,-11.09309389
OMP,put,100,90,0.1,0.2,1,1000000,0,100,10,3.902496823,3.902484126,0.510534173,11.08946583,-11.08946583
OMP,put,100,90,0.1,0.2,1,1000000,0,125,10,4.281343446,4.28131718,0.5083241726,11.09167583,-11.09167583
OMP,put,100,90,0.1,0.2,1,2000000,0,1,10,13.28132584,13.28131468,0.5067658365,11.09323416,-11.09323416
OMP,put,100,90,0.1,0.2,1,2000000,0,5,10,8.712989631,8.712957706,0.508698256,11.09130174,-11.09130174
OMP,put,100,90,0.1,0.2,1,2000000,0,10,10,8.202697641,8.202667156,0.5079803479,11.09201965,-11.09201965
OMP,put,100,90,0.1,0.2,1,2000000,0,25,10,7.892514654,7.892501415,0.5094554286,11.09054457,-11.09054457
OMP,put,100,90,0.1,0.2,1,2000000,0,32,10,7.687684831,7.687675568,0.504349913,11.09565009,-11.09565009
OMP,put,100,90,0.1,0.2,1,2000000,0,50,10,8.100534238,8.100512893,0.5099970337,11.09000297,-11.09000297
OMP,put,100,90,0.1,0.2,1,2000000,0,64,10,7.769955378,7.769935917,0.5076452995,11.0923547,-11.0923547
OMP,put,100,90,0.1,0.2,1,2000000,0,100,10,8.669758572,8.669734433,0.5063977508,11.09360225,-11.09360225
OMP,put,100,90,0.1,0.2,1,2000000,0,125,10,7.936480837,7.936466753,0.5080824941,11.09191751,-11.09191751
OMP,put,100,90,0.1,0.2,1,5000000,0,1,10,36.7473162,36.74729626,0.5063544807,11.09364552,-11.09364552
OMP,put,100,90,0.1,0.2,1,5000000,0,5,10,22.38013815,22.38011939,0.5089457567,11.09105424,-11.09105424
OMP,put,100,90,0.1,0.2,1,5000000,0,10,10,21.09945804,21.09943295,0.508180096,11.0918199,-11.0918199
OMP,put,100,90,0.1,0.2,1,5000000,0,25,10,20.17882495,20.17880489,0.5083399721,11.09166003,-11.09166003
OMP,put,100,90,0.1,0.2,1,5000000,0,32,10,20.23543091,20.23541813,0.5055723223,11.09442768,-11.09442768
OMP,put,100,90,0.1,0.2,1,5000000,0,50,10,20.62655077,20.62652745,0.5055366964,11.0944633,-11.0944633
