Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,2500,200,1,1,0.147094391,0.147057613,13.49525497,0.3647450269,-0.3647450269
OMP,call,100,110,0.02,0.75,1,2500,200,5,1,0.065973026,0.065952005,14.16326752,0.3032675232,0.3032675232
OMP,call,100,110,0.02,0.75,1,2500,200,10,1,0.066771547,0.066749371,14.16917314,0.309173141,0.309173141
OMP,call,100,110,0.02,0.75,1,2500,200,25,1,0.059788628,0.059772172,14.17108489,0.3110848863,0.3110848863
OMP,call,100,110,0.02,0.75,1,2500,200,32,1,0.062579097,0.06255027,14.17220726,0.3122072569,0.3122072569
OMP,call,100,110,0.02,0.75,1,2500,200,50,1,0.067166924,0.067136987,14.17366214,0.3136621424,0.3136621424
OMP,call,100,110,0.02,0.75,1,2500,200,64,1,0.063709182,0.063691894,14.16757379,0.3075737926,0.3075737926
OMP,call,100,110,0.02,0.75,1,2500,200,100,1,0.080667194,0.080651228,13.27622675,0.5837732489,-0.5837732489
OMP,call,100,110,0.02,0.75,1,2500,200,125,1,0.073226274,0.073207786,13.28126992,0.5787300795,-0.5787300795
OMP,call,100,110,0.02,0.75,1,2500,1000,1,1,0.687010501,0.686989899,14.05477107,0.1947710652,0.1947710652
OMP,call,100,110,0.02,0.75,1,2500,1000,5,1,0.332753002,0.332725414,14.24540538,0.3854053789,0.3854053789
OMP,call,100,110,0.02,0.75,1,2500,1000,10,1,0.301478177,0.30144846,13.37330608,0.4866939154,-0.4866939154
OMP,call,100,110,0.02,0.75,1,2500,1000,25,1,0.302257684,0.302216267,13.37498211,0.4850178929,-0.4850178929
OMP,call,100,110,0.02,0.75,1,2500,1000,32,1,0.32312167,0.323074614,13.37151119,0.488488809,-0.488488809
OMP,call,100,110,0.02,0.75,1,2500,1000,50,1,0.305189507,0.305165374,12.4303339,1.4296661,-1.4296661
OMP,call,100,110,0.02,0.75,1,2500,1000,64,1,0.310797088,0.310760858,12.42932202,1.430677983,-1.430677983
OMP,call,100,110,0.02,0.75,1,2500,1000,100,1,0.307043251,0.307014037,12.42960287,1.430397132,-1.430397132
OMP,call,100,110,0.02,0.75,1,2500,1000,125,1,0.322427053,0.32239089,12.80708071,1.052919285,-1.052919285
OMP,call,100,110,0.02,0.75,1,5000,200,1,1,0.271155469,0.271128291,13.34112287,0.5188771299,-0.5188771299
OMP,call,100,110,0.02,0.75,1,5000,200,5,1,0.070167899,0.070140233,14.79184117,0.9318411686,0.9318411686
OMP,call,100,110,0.02,0.75,1,5000,200,10,1,0.064266988,0.06423996,14.79491015,0.9349101499,0.9349101499
OMP,call,100,110,0.02,0.75,1,5000,200,25,1,0.084013493,0.08397965,14.78978459,0.9297845914,0.9297845914
OMP,call,100,110,0.02,0.75,1,5000,200,32,1,0.073497595,0.073459532,13.75805975,0.1019402537,-0.1019402537
OMP,call,100,110,0.02,0.75,1,5000,200,50,1,0.070467603,0.070432658,13.76287235,0.09712765088,-0.09712765088
OMP,call,100,110,0.02,0.75,1,5000,200,64,1,0.073568606,0.073526793,13.76203822,0.09796177771,-0.09796177771
OMP,call,100,110,0.02,0.75,1,5000,200,100,1,0.085811905,0.085782308,13.75963778,0.1003622228,-0.1003622228
OMP,call,100,110,0.02,0.75,1,5000,200,125,1,0.070425517,0.070385388,13.7610158,0.09898419829,-0.09898419829
OMP,call,100,110,0.02,0.75,1,5000,1000,1,1,1.379008548,1.378977748,13.45922864,0.4007713571,-0.4007713571
OMP,call,100,110,0.02,0.75,1,5000,1000,5,1,0.306984067,0.306949948,13.75075241,0.1092475863,-0.1092475863
OMP,call,100,110,0.02,0.75,1,5000,1000,10,1,0.332093216,0.332081996,14.06060633,0.2006063289,0.2006063289
OMP,call,100,110,0.02,0.75,1,5000,1000,25,1,0.345876145,0.345859169,14.0613942,0.2013941969,0.2013941969
OMP,call,100,110,0.02,0.75,1,5000,1000,32,1,0.329707555,0.329676989,14.06048978,0.2004897785,0.2004897785
OMP,call,100,110,0.02,0.75,1,5000,1000,50,1,0.325839482,0.32580265,13.28752028,0.5724797183,-0.5724797183
OMP,call,100,110,0.02,0.75,1,5000,1000,64,1,0.322213395,0.322176657,13.28791401,0.5720859921,-0.5720859921
OMP,call,100,110,0.02,0.75,1,5000,1000,100,1,0.3347107,0.334672888,13.28673984,0.5732601565,-0.5732601565
OMP,call,100,110,0.02,0.75,1,5000,1000,125,1,0.308881504,0.308860864,13.71737422,0.1426257831,-0.1426257831
OMP,call,100,110,0.02,0.75,1,7500,200,1,1,0.404831686,0.404813523,13.73784767,0.1221523313,-0.1221523313
OMP,call,100,110,0.02,0.75,1,7500,200,5,1,0.12226862,0.122221413,12.9983912,0.8616087961,-0.8616087961
OMP,call,100,110,0.02,0.75,1,7500,200,10,1,0.087652775,0.087628909,12.65298724,1.207012759,-1.207012759
OMP,call,100,110,0.02,0.75,1,7500,200,25,1,0.082994464,0.082973768,12.65337307,1.206626927,-1.206626927
OMP,call,100,110,0.02,0.75,1,7500,200,32,1,0.079670739,0.079642755,12.6478712,1.212128802,-1.212128802
OMP,call,100,110,0.02,0.75,1,7500,200,50,1,0.076016833,0.075995478,12.65239615,1.207603854,-1.207603854
OMP,call,100,110,0.02,0.75,1,7500,200,64,1,0.074717147,0.074699129,12.6534975,1.206502496,-1.206502496
OMP,call,100,110,0.02,0.75,1,7500,200,100,1,0.086197822,0.086183677,12.64994351,1.210056492,-1.210056492
OMP,call,100,110,0.02,0.75,1,7500,200,125,1,0.088113619,0.088088256,12.65493628,1.205063715,-1.205063715
OMP,call,100,110,0.02,0.75,1,7500,1000,1,1,2.250223104,2.250185744,13.9288635,0.06886349516,0.06886349516
OMP,call,100,110,0.02,0.75,1,7500,1000,5,1,0.590001336,0.589964525,14.72262812,0.862628119,0.862628119
OMP,call,100,110,0.02,0.75,1,7500,1000,10,1,0.305752016,0.305712895,12.03962796,1.820372044,-1.820372044
OMP,call,100,110,0.02,0.75,1,7500,1000,25,1,0.330000201,0.329983508,12.03970085,1.820299151,-1.820299151
OMP,call,100,110,0.02,0.75,1,7500,1000,32,1,0.325385717,0.325334192,13.91025975,0.05025975186,0.05025975186
OMP,call,100,110,0.02,0.75,1,7500,1000,50,1,0.302089586,0.302066752,13.91100001,0.05100001009,0.05100001009
OMP,call,100,110,0.02,0.75,1,7500,1000,64,1,0.325662454,0.325647892,13.91043503,0.05043502616,0.05043502616
OMP,call,100,110,0.02,0.75,1,7500,1000,100,1,0.316524361,0.316505304,12.1114378,1.748562201,-1.748562201
OMP,call,100,110,0.02,0.75,1,7500,1000,125,1,0.357218431,0.357204504,12.11102965,1.748970355,-1.748970355
OMP,call,100,110,0.02,0.75,1,10000,200,1,1,0.587177763,0.587134602,14.07910571,0.2191057078,0.2191057078
OMP,call,100,110,0.02,0.75,1,10000,200,5,1,0.141706675,0.141682744,13.95469791,0.09469790878,0.09469790878
OMP,call,100,110,0.02,0.75,1,10000,200,10,1,0.071141461,0.071102754,14.19036708,0.330367079,0.330367079
OMP,call,100,110,0.02,0.75,1,10000,200,25,1,0.083476323,0.083458772,14.19344627,0.3334462726,0.3334462726
OMP,call,100,110,0.02,0.75,1,10000,200,32,1,0.07342763,0.073386085,14.18923452,0.3292345167,0.3292345167
OMP,call,100,110,0.02,0.75,1,10000,200,50,1,0.070251054,0.070238265,14.18986895,0.3298689531,0.3298689531
OMP,call,100,110,0.02,0.75,1,10000,200,64,1,0.08855413,0.088529711,14.19084972,0.3308497194,0.3308497194
OMP,call,100,110,0.02,0.75,1,10000,200,100,1,0.088647269,0.088608434,13.74995607,0.1100439337,-0.1100439337
OMP,call,100,110,0.02,0.75,1,10000,200,125,1,0.074138293,0.074109067,13.75165372,0.1083462818,-0.1083462818
OMP,call,100,110,0.02,0.75,1,10000,1000,1,1,2.909410053,2.909387177,13.37653529,0.4834647133,-0.4834647133
OMP,call,100,110,0.02,0.75,1,10000,1000,5,1,0.60683276,0.60679407,14.70236374,0.8423637383,0.8423637383
OMP,call,100,110,0.02,0.75,1,10000,1000,10,1,0.33542585,0.335387142,15.29888818,1.438888185,1.438888185
OMP,call,100,110,0.02,0.75,1,10000,1000,25,1,0.320840163,0.320798997,13.45058568,0.409414318,-0.409414318
OMP,call,100,110,0.02,0.75,1,10000,1000,32,1,0.340056919,0.340030919,13.45096053,0.4090394679,-0.4090394679
OMP,call,100,110,0.02,0.75,1,10000,1000,50,1,0.315125907,0.315087254,13.45100793,0.4089920677,-0.4089920677
OMP,call,100,110,0.02,0.75,1,10000,1000,64,1,0.339888608,0.339861112,12.74424393,1.115756068,-1.115756068
OMP,call,100,110,0.02,0.75,1,10000,1000,100,1,0.326917908,0.326892881,12.74463593,1.115364074,-1.115364074
OMP,call,100,110,0.02,0.75,1,10000,1000,125,1,0.344662422,0.344642697,12.74454412,1.115455882,-1.115455882
OMP,call,100,110,0.02,0.75,1,25000,200,1,1,1.454722554,1.45468838,13.69064474,0.1693552636,-0.1693552636
OMP,call,100,110,0.02,0.75,1,25000,200,5,1,0.325145869,0.325128585,14.23962092,0.3796209246,0.3796209246
