Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,500000,1000,125,1,7.183789097,7.183765802,13.38167622,0.4783237833,-0.4783237833
OMP,call,100,110,0.02,0.75,1,750000,200,1,1,44.25111532,44.25109166,13.68691431,0.173085685,-0.173085685
OMP,call,100,110,0.02,0.75,1,750000,200,5,1,8.972125109,8.972099708,13.786216,0.07378399532,-0.07378399532
OMP,call,100,110,0.02,0.75,1,750000,200,10,1,4.579687187,4.579651798,13.59884734,0.2611526625,-0.2611526625
OMP,call,100,110,0.02,0.75,1,750000,200,25,1,2.362728628,2.36270921,13.69086526,0.1691347362,-0.1691347362
OMP,call,100,110,0.02,0.75,1,750000,200,32,1,1.94602909,1.945991128,13.94783552,0.08783551684,0.08783551684
OMP,call,100,110,0.02,0.75,1,750000,200,50,1,1.92665525,1.926636684,13.8001981,0.05980190319,-0.05980190319
OMP,call,100,110,0.02,0.75,1,750000,200,64,1,1.959057217,1.959043029,14.06153301,0.2015330089,0.2015330089
OMP,call,100,110,0.02,0.75,1,750000,200,100,1,1.888422628,1.888399179,13.99251485,0.1325148506,0.1325148506
OMP,call,100,110,0.02,0.75,1,750000,200,125,1,2.055875621,2.055852419,14.03321521,0.1732152064,0.1732152064
OMP,call,100,110,0.02,0.75,1,750000,1000,1,1,224.436526,224.4365081,13.77302668,0.08697331831,-0.08697331831
OMP,call,100,110,0.02,0.75,1,750000,1000,5,1,44.84152649,44.84150228,13.70900712,0.150992878,-0.150992878
OMP,call,100,110,0.02,0.75,1,750000,1000,10,1,23.06014899,23.06010175,13.86244765,0.00244764995,0.00244764995
OMP,call,100,110,0.02,0.75,1,750000,1000,25,1,11.6220247,11.62200635,13.57661398,0.283386018,-0.283386018
OMP,call,100,110,0.02,0.75,1,750000,1000,32,1,10.46977166,10.46974476,13.66217863,0.1978213699,-0.1978213699
OMP,call,100,110,0.02,0.75,1,750000,1000,50,1,10.5261963,10.52617914,14.01338972,0.153389717,0.153389717
OMP,call,100,110,0.02,0.75,1,750000,1000,64,1,10.66153557,10.6615047,13.59182223,0.2681777693,-0.2681777693
OMP,call,100,110,0.02,0.75,1,750000,1000,100,1,10.30977692,10.30975158,13.45732635,0.4026736487,-0.4026736487
OMP,call,100,110,0.02,0.75,1,750000,1000,125,1,10.45151259,10.45148905,13.64897998,0.2110200205,-0.2110200205
OMP,call,100,110,0.02,0.75,1,1000000,200,1,1,59.95389981,59.95386358,13.71662485,0.1433751514,-0.1433751514
OMP,call,100,110,0.02,0.75,1,1000000,200,5,1,12.02650592,12.02648091,13.69122089,0.1687791129,-0.1687791129
OMP,call,100,110,0.02,0.75,1,1000000,200,10,1,6.110962511,6.110948592,13.63568791,0.2243120868,-0.2243120868
OMP,call,100,110,0.02,0.75,1,1000000,200,25,1,2.91134353,2.911324098,13.94812584,0.08812583685,0.08812583685
OMP,call,100,110,0.02,0.75,1,1000000,200,32,1,2.486011891,2.485982926,13.57922816,0.2807718424,-0.2807718424
OMP,call,100,110,0.02,0.75,1,1000000,200,50,1,2.597068006,2.597045503,14.00462754,0.1446275435,0.1446275435
OMP,call,100,110,0.02,0.75,1,1000000,200,64,1,2.631140155,2.631118128,13.86292805,0.002928049662,0.002928049662
OMP,call,100,110,0.02,0.75,1,1000000,200,100,1,2.685102929,2.685080058,13.62328857,0.2367114263,-0.2367114263
OMP,call,100,110,0.02,0.75,1,1000000,200,125,1,2.758697701,2.758679642,13.36138023,0.4986197724,-0.4986197724
OMP,call,100,110,0.02,0.75,1,1000000,1000,1,1,295.8276685,295.8276308,13.71908759,0.140912413,-0.140912413
OMP,call,100,110,0.02,0.75,1,1000000,1000,5,1,60.81792961,60.81791088,13.64028447,0.2197155344,-0.2197155344
OMP,call,100,110,0.02,0.75,1,1000000,1000,10,1,30.31332132,30.31330026,13.66549475,0.194505251,-0.194505251
OMP,call,100,110,0.02,0.75,1,1000000,1000,25,1,15.64128093,15.641256,13.80296047,0.05703952725,-0.05703952725
OMP,call,100,110,0.02,0.75,1,1000000,1000,32,1,13.46226292,13.4622365,13.40487695,0.4551230533,-0.4551230533
OMP,call,100,110,0.02,0.75,1,1000000,1000,50,1,12.74347589,12.74345313,14.00841873,0.1484187298,0.1484187298
OMP,call,100,110,0.02,0.75,1,1000000,1000,64,1,13.55086244,13.55084148,13.60361587,0.2563841257,-0.2563841257
OMP,call,100,110,0.02,0.75,1,1000000,1000,100,1,14.01405577,14.01402012,13.66090064,0.1990993568,-0.1990993568
OMP,call,100,110,0.02,0.75,1,1000000,1000,125,1,13.77636119,13.77634822,14.0410941,0.1810940974,0.1810940974
MPI,call,100,110,0.02,0.75,1,1000,200,1,1,0.313986058,0.059777856,15.08913629,1.229136288,1.229136288
MPI,call,100,110,0.02,0.75,1,1000,200,5,1,0.335243864,0.012784167,13.51618556,0.3438144394,-0.3438144394
MPI,call,100,110,0.02,0.75,1,1000,200,10,1,0.342538327,0.016180452,12.35359507,1.506404931,-1.506404931
MPI,call,100,110,0.02,0.75,1,1000,200,25,1,0.374468298,0.007585192,12.57106314,1.288936855,-1.288936855
MPI,call,100,110,0.02,0.75,1,1000,200,32,1,0.392760249,0.010855918,13.55278595,0.3072140491,-0.3072140491
MPI,call,100,110,0.02,0.75,1,1000,200,50,1,0.474430393,0.009080583,13.79749591,0.06250408726,-0.06250408726
MPI,call,100,110,0.02,0.75,1,1000,200,64,1,0.570347606,0.011928729,15.18856312,1.328563122,1.328563122
MPI,call,100,110,0.02,0.75,1,1000,200,100,1,0.932678208,0.004832703,14.97519183,1.115191828,1.115191828
MPI,call,100,110,0.02,0.75,1,1000,200,125,1,1.038444692,0.020309856,12.57372485,1.286275154,-1.286275154
MPI,call,100,110,0.02,0.75,1,1000,1000,1,1,0.594131412,0.304756627,14.57211629,0.7121162914,0.7121162914
MPI,call,100,110,0.02,0.75,1,1000,1000,5,1,0.36429768,0.064989906,13.09580574,0.7641942606,-0.7641942606
MPI,call,100,110,0.02,0.75,1,1000,1000,10,1,0.374836647,0.059609928,14.27475622,0.4147562173,0.4147562173
MPI,call,100,110,0.02,0.75,1,1000,1000,25,1,0.38915516,0.037074559,14.38089011,0.520890108,0.520890108
MPI,call,100,110,0.02,0.75,1,1000,1000,32,1,0.43851798,0.037619494,15.47582,1.615820004,1.615820004
MPI,call,100,110,0.02,0.75,1,1000,1000,50,1,0.563488133,0.031561365,13.23840344,0.6215965625,-0.6215965625
MPI,call,100,110,0.02,0.75,1,1000,1000,64,1,0.647120206,0.035291985,14.18839804,0.3283980416,0.3283980416
MPI,call,100,110,0.02,0.75,1,1000,1000,100,1,0.804677984,0.032565895,14.87487791,1.014877905,1.014877905
MPI,call,100,110,0.02,0.75,1,1000,1000,125,1,1.202005293,0.033483811,14.91074061,1.050740615,1.050740615
MPI,call,100,110,0.02,0.75,1,2500,200,1,1,0.413716569,0.135437477,13.61744293,0.2425570736,-0.2425570736
MPI,call,100,110,0.02,0.75,1,2500,200,5,1,0.365024488,0.060953027,13.12350999,0.736490008,-0.736490008
MPI,call,100,110,0.02,0.75,1,2500,200,10,1,0.346871272,0.036651973,13.32236746,0.537632541,-0.537632541
MPI,call,100,110,0.02,0.75,1,2500,200,25,1,0.340943552,0.026504016,13.59662097,0.2633790307,-0.2633790307
MPI,call,100,110,0.02,0.75,1,2500,200,32,1,0.407613886,0.019350099,14.0713594,0.2113594046,0.2113594046
MPI,call,100,110,0.02,0.75,1,2500,200,50,1,0.49470727,0.016292888,13.98668214,0.1266821372,0.1266821372
MPI,call,100,110,0.02,0.75,1,2500,200,64,1,0.658475492,0.022763252,14.30071413,0.4407141279,0.4407141279
MPI,call,100,110,0.02,0.75,1,2500,200,100,1,1.061650064,0.027077886,13.78606336,0.07393664434,-0.07393664434
MPI,call,100,110,0.02,0.75,1,2500,200,125,1,1.16305137,0.029016071,13.60622175,0.2537782546,-0.2537782546
MPI,call,100,110,0.02,0.75,1,2500,1000,1,1,1.005511537,0.714803759,13.98247547,0.1224754706,0.1224754706
MPI,call,100,110,0.02,0.75,1,2500,1000,5,1,0.454811691,0.153013801,12.61674172,1.243258275,-1.243258275
MPI,call,100,110,0.02,0.75,1,2500,1000,10,1,0.41870066,0.1003293,13.0978667,0.7621333047,-0.7621333047
MPI,call,100,110,0.02,0.75,1,2500,1000,25,1,0.398919314,0.075102409,14.20416025,0.3441602456,0.3441602456
MPI,call,100,110,0.02,0.75,1,2500,1000,32,1,0.455534058,0.06743754,14.41049279,0.5504927928,0.5504927928
MPI,call,100,110,0.02,0.75,1,2500,1000,50,1,0.537363507,0.067569345,14.31335445,0.4533544498,0.4533544498
MPI,call,100,110,0.02,0.75,1,2500,1000,64,1,0.65178223,0.072736945,14.72152763,0.8615276259,0.8615276259
MPI,call,100,110,0.02,0.75,1,2500,1000,100,1,1.032284473,0.071027121,13.59007157,0.2699284344,-0.2699284344
MPI,call,100,110,0.02,0.75,1,2500,1000,125,1,1.213867363,0.076570853,14.21374926,0.3537492552,0.3537492552
MPI,call,100,110,0.02,0.75,1,5000,200,1,1,0.585194714,0.295210734,13.3910061,0.4689939037,-0.4689939037
MPI,call,100,110,0.02,0.75,1,5000,200,5,1,0.379104708,0.071828621,12.88455235,0.9754476459,-0.9754476459
MPI,call,100,110,0.02,0.75,1,5000,200,10,1,0.388623792,0.074643516,13.01501189,0.8449881104,-0.8449881104
MPI,call,100,110,0.02,0.75,1,5000,200,25,1,0.401928667,0.032886849,13.70447967,0.1555203254,-0.1555203254
MPI,call,100,110,0.02,0.75,1,5000,200,32,1,0.386923662,0.028890832,14.11031412,0.2503141246,0.2503141246
MPI,call,100,110,0.02,0.75,1,5000,200,50,1,0.538415527,0.036037019,13.86636849,0.006368486082,0.006368486082
MPI,call,100,110,0.02,0.75,1,5000,200,64,1,0.611231508,0.030311399,13.59218459,0.2678154074,-0.2678154074
MPI,call,100,110,0.02,0.75,1,5000,200,100,1,0.880030813,0.015757236,14.27095129,0.4109512905,0.4109512905
MPI,call,100,110,0.02,0.75,1,5000,200,125,1,1.135452643,0.016225587,13.9052437,0.04524370192,0.04524370192
MPI,call,100,110,0.02,0.75,1,5000,1000,1,1,1.601758202,1.359954949,14.0150284,0.1550283958,0.1550283958
MPI,call,100,110,0.02,0.75,1,5000,1000,5,1,0.612728078,0.313908489,13.09476783,0.7652321669,-0.7652321669
MPI,call,100,110,0.02,0.75,1,5000,1000,10,1,0.55500827,0.232019112,14.02849867,0.1684986721,0.1684986721
MPI,call,100,110,0.02,0.75,1,5000,1000,25,1,0.503232153,0.155300814,13.70025062,0.1597493754,-0.1597493754
MPI,call,100,110,0.02,0.75,1,5000,1000,32,1,0.514520319,0.137114205,13.76521418,0.09478581701,-0.09478581701
MPI,call,100,110,0.02,0.75,1,5000,1000,50,1,0.637369862,0.12873607,14.42628639,0.5662863901,0.5662863901
MPI,call,100,110,0.02,0.75,1,5000,1000,64,1,0.647114348,0.111270751,14.01812163,0.1581216257,0.1581216257
MPI,call,100,110,0.02,0.75,1,5000,1000,100,1,1.030848625,0.119908337,14.44128388,0.5812838779,0.5812838779
MPI,call,100,110,0.02,0.75,1,5000,1000,125,1,1.162813603,0.117677679,14.44436279,0.5843627879,0.5843627879
MPI,call,100,110,0.02,0.75,1,7500,200,1,1,0.684738516,0.438907368,14.00225735,0.1422573491,0.1422573491
MPI,call,100,110,0.02,0.75,1,7500,200,5,1,0.404609814,0.10124947,13.02427166,0.8357283434,-0.8357283434
MPI,call,100,110,0.02,0.75,1,7500,200,10,1,0.403652718,0.088648651,13.04939101,0.8106089894,-0.8106089894
MPI,call,100,110,0.02,0.75,1,7500,200,25,1,0.420073666,0.033676466,14.05537533,0.1953753288,0.1953753288
MPI,call,100,110,0.02,0.75,1,7500,200,32,1,0.391648733,0.045577188,14.05463919,0.1946391932,0.1946391932
MPI,call,100,110,0.02,0.75,1,7500,200,50,1,0.491913505,0.038126724,13.49031667,0.3696833339,-0.3696833339
MPI,call,100,110,0.02,0.75,1,7500,200,64,1,0.633389189,0.030721684,13.59751805,0.2624819451,-0.2624819451
MPI,call,100,110,0.02,0.75,1,7500,200,100,1,0.92944902,0.044746452,13.52575205,0.3342479495,-0.3342479495
MPI,call,100,110,0.02,0.75,1,7500,200,125,1,1.135456181,0.03918971,13.96104653,0.1010465271,0.1010465271
MPI,call,100,110,0.02,0.75,1,7500,1000,1,1,2.467501868,2.221412311,13.36901903,0.4909809722,-0.4909809722
MPI,call,100,110,0.02,0.75,1,7500,1000,5,1,0.780982547,0.479611072,13.24579159,0.6142084128,-0.6142084128
MPI,call,100,110,0.02,0.75,1,7500,1000,10,1,0.594246968,0.283710706,13.56765809,0.2923419106,-0.2923419106
MPI,call,100,110,0.02,0.75,1,7500,1000,25,1,0.495758595,0.160248586,14.16642351,0.3064235105,0.3064235105
MPI,call,100,110,0.02,0.75,1,7500,1000,32,1,0.565093774,0.167985131,14.35325395,0.4932539526,0.4932539526
MPI,call,100,110,0.02,0.75,1,7500,1000,50,1,0.752409422,0.126129544,13.4293049,0.4306950961,-0.4306950961
MPI,call,100,110,0.02,0.75,1,7500,1000,64,1,0.757696047,0.152778395,14.80145244,0.9414524378,0.9414524378
MPI,call,100,110,0.02,0.75,1,7500,1000,100,1,1.066211415,0.120959632,13.37214034,0.4878596551,-0.4878596551
MPI,call,100,110,0.02,0.75,1,7500,1000,125,1,1.27821607,0.141976142,13.70647443,0.1535255707,-0.1535255707
MPI,call,100,110,0.02,0.75,1,10000,200,1,1,0.72752698,0.494814662,13.37490377,0.4850962291,-0.4850962291
MPI,call,100,110,0.02,0.75,1,10000,200,5,1,0.455516586,0.152963958,13.53118774,0.328812259,-0.328812259
MPI,call,100,110,0.02,0.75,1,10000,200,10,1,0.422362376,0.106213413,13.93331545,0.07331544733,0.07331544733
MPI,call,100,110,0.02,0.75,1,10000,200,25,1,0.451364906,0.084872977,14.29203821,0.4320382126,0.4320382126
MPI,call,100,110,0.02,0.75,1,10000,200,32,1,0.449012921,0.066366882,14.23812343,0.3781234344,0.3781234344
MPI,call,100,110,0.02,0.75,1,10000,200,50,1,0.525492049,0.040280567,13.76045217,0.09954783303,-0.09954783303
MPI,call,100,110,0.02,0.75,1,10000,200,64,1,0.641902949,0.059080649,13.66716486,0.1928351369,-0.1928351369
MPI,call,100,110,0.02,0.75,1,10000,200,100,1,0.932805738,0.038936912,13.82802191,0.03197808915,-0.03197808915
MPI,call,100,110,0.02,0.75,1,10000,200,125,1,1.178801859,0.030700705,13.592655,0.2673449957,-0.2673449957
MPI,call,100,110,0.02,0.75,1,10000,1000,1,1,3.121431402,2.888766068,14.16515104,0.3051510434,0.3051510434
MPI,call,100,110,0.02,0.75,1,10000,1000,5,1,0.952395782,0.642504718,13.6629852,0.1970148017,-0.1970148017
MPI,call,100,110,0.02,0.75,1,10000,1000,10,1,0.679879283,0.36162894,13.35785993,0.5021400745,-0.5021400745
MPI,call,100,110,0.02,0.75,1,10000,1000,25,1,0.616979201,0.256263795,13.7821743,0.07782569843,-0.07782569843
MPI,call,100,110,0.02,0.75,1,10000,1000,32,1,0.639479673,0.251260754,13.54245895,0.3175410453,-0.3175410453
MPI,call,100,110,0.02,0.75,1,10000,1000,50,1,0.65145664,0.183687309,13.93781498,0.07781498233,0.07781498233
MPI,call,100,110,0.02,0.75,1,10000,1000,64,1,0.79857527,0.210511903,14.50784633,0.6478463273,0.6478463273
MPI,call,100,110,0.02,0.75,1,10000,1000,100,1,1.208439073,0.19479837,13.62961338,0.2303866173,-0.2303866173
MPI,call,100,110,0.02,0.75,1,10000,1000,125,1,1.339354834,0.19494789,13.07845412,0.7815458779,-0.7815458779
MPI,call,100,110,0.02,0.75,1,25000,200,1,1,1.640904315,1.35329135,13.60731546,0.2526845414,-0.2526845414
MPI,call,100,110,0.02,0.75,1,25000,200,5,1,0.644069317,0.342173148,13.76549084,0.09450915646,-0.09450915646
MPI,call,100,110,0.02,0.75,1,25000,200,10,1,0.511208512,0.197001468,13.53327074,0.326729261,-0.326729261
MPI,call,100,110,0.02,0.75,1,25000,200,25,1,0.488740755,0.135055475,13.65138849,0.2086115088,-0.2086115088
MPI,call,100,110,0.02,0.75,1,25000,200,32,1,0.498097852,0.114918642,13.75709989,0.1029001071,-0.1029001071
MPI,call,100,110,0.02,0.75,1,25000,200,50,1,0.570801494,0.115419388,13.86377045,0.003770449683,0.003770449683
MPI,call,100,110,0.02,0.75,1,25000,200,64,1,0.776236043,0.107700691,13.93170854,0.07170853775,0.07170853775
MPI,call,100,110,0.02,0.75,1,25000,200,100,1,1.065691065,0.105021267,13.42910917,0.4308908264,-0.4308908264
MPI,call,100,110,0.02,0.75,1,25000,200,125,1,1.164425439,0.100356878,13.44387815,0.4161218496,-0.4161218496
MPI,call,100,110,0.02,0.75,1,25000,1000,1,1,7.272562302,7.027662505,13.78644506,0.07355494082,-0.07355494082
MPI,call,100,110,0.02,0.75,1,25000,1000,5,1,1.837364402,1.538273923,14.34516637,0.4851663723,0.4851663723
MPI,call,100,110,0.02,0.75,1,25000,1000,10,1,1.129667741,0.813304512,13.85800281,0.001997189409,-0.001997189409
MPI,call,100,110,0.02,0.75,1,25000,1000,25,1,0.79238614,0.472635249,13.58241232,0.2775876789,-0.2775876789
MPI,call,100,110,0.02,0.75,1,25000,1000,32,1,0.815274623,0.417257463,13.49945741,0.360542592,-0.360542592
MPI,call,100,110,0.02,0.75,1,25000,1000,50,1,0.899300322,0.454133087,14.00653613,0.1465361294,0.1465361294
MPI,call,100,110,0.02,0.75,1,25000,1000,64,1,1.054759371,0.471681314,13.59514091,0.2648590901,-0.2648590901
MPI,call,100,110,0.02,0.75,1,25000,1000,100,1,1.364799527,0.425741121,14.09450963,0.2345096286,0.2345096286
MPI,call,100,110,0.02,0.75,1,25000,1000,125,1,1.491701964,0.421056851,13.75380809,0.1061919103,-0.1061919103
MPI,call,100,110,0.02,0.75,1,50000,200,1,1,3.030628431,2.756415531,13.69376089,0.166239107,-0.166239107
MPI,call,100,110,0.02,0.75,1,50000,200,5,1,0.940593994,0.635147485,13.83329945,0.02670055171,-0.02670055171
MPI,call,100,110,0.02,0.75,1,50000,200,10,1,0.679281785,0.366295832,13.36336951,0.4966304879,-0.4966304879
MPI,call,100,110,0.02,0.75,1,50000,200,25,1,0.535057963,0.218863063,13.99006766,0.1300676611,0.1300676611
MPI,call,100,110,0.02,0.75,1,50000,200,32,1,0.592870639,0.185294515,14.01095252,0.1509525191,0.1509525191
MPI,call,100,110,0.02,0.75,1,50000,200,50,1,0.632022648,0.172626801,13.82576105,0.03423895125,-0.03423895125
MPI,call,100,110,0.02,0.75,1,50000,200,64,1,0.878992948,0.175480425,13.53969274,0.3203072606,-0.3203072606
MPI,call,100,110,0.02,0.75,1,50000,200,100,1,1.066962528,0.176249257,13.8244113,0.03558869914,-0.03558869914
MPI,call,100,110,0.02,0.75,1,50000,200,125,1,1.177644368,0.170825058,13.57390593,0.2860940713,-0.2860940713
MPI,call,100,110,0.02,0.75,1,50000,1000,1,1,14.37135286,14.09612537,13.95358997,0.09358996663,0.09358996663
MPI,call,100,110,0.02,0.75,1,50000,1000,5,1,3.306398542,2.997244215,13.96567421,0.1056742129,0.1056742129
MPI,call,100,110,0.02,0.75,1,50000,1000,10,1,1.957241922,1.648089068,14.0759481,0.2159480973,0.2159480973
MPI,call,100,110,0.02,0.75,1,50000,1000,25,1,1.275485877,0.917027468,13.65883237,0.2011676347,-0.2011676347
MPI,call,100,110,0.02,0.75,1,50000,1000,32,1,1.14127027,0.760001113,13.77362939,0.08637061449,-0.08637061449
MPI,call,100,110,0.02,0.75,1,50000,1000,50,1,1.25260888,0.80823652,13.97429602,0.1142960194,0.1142960194
MPI,call,100,110,0.02,0.75,1,50000,1000,64,1,1.455510778,0.878121468,13.60365235,0.2563476517,-0.2563476517
MPI,call,100,110,0.02,0.75,1,50000,1000,100,1,1.796471621,0.886964907,13.91688251,0.05688250626,0.05688250626
MPI,call,100,110,0.02,0.75,1,50000,1000,125,1,1.870355906,0.799502659,13.46110699,0.3988930117,-0.3988930117
MPI,call,100,110,0.02,0.75,1,75000,200,1,1,4.465511724,4.186295053,13.74225241,0.1177475929,-0.1177475929
MPI,call,100,110,0.02,0.75,1,75000,200,5,1,1.233503486,0.934918307,13.56717897,0.2928210281,-0.2928210281
MPI,call,100,110,0.02,0.75,1,75000,200,10,1,0.774169299,0.500514183,13.60583141,0.2541685858,-0.2541685858
MPI,call,100,110,0.02,0.75,1,75000,200,25,1,0.699122537,0.338537148,13.81178367,0.04821632665,-0.04821632665
MPI,call,100,110,0.02,0.75,1,75000,200,32,1,0.631632108,0.261775268,13.68133643,0.1786635727,-0.1786635727
MPI,call,100,110,0.02,0.75,1,75000,200,50,1,0.791825308,0.274970287,13.74763034,0.1123696559,-0.1123696559
MPI,call,100,110,0.02,0.75,1,75000,200,64,1,0.84164888,0.26115261,13.54760655,0.3123934548,-0.3123934548
MPI,call,100,110,0.02,0.75,1,75000,200,100,1,1.05559375,0.258676878,13.82689128,0.03310872483,-0.03310872483
MPI,call,100,110,0.02,0.75,1,75000,200,125,1,1.387330485,0.252220522,13.79891799,0.06108201354,-0.06108201354
MPI,call,100,110,0.02,0.75,1,75000,1000,1,1,22.10092908,21.80229575,13.61057268,0.2494273174,-0.2494273174
MPI,call,100,110,0.02,0.75,1,75000,1000,5,1,4.858385348,4.547952683,13.58516882,0.2748311786,-0.2748311786
MPI,call,100,110,0.02,0.75,1,75000,1000,10,1,2.767658616,2.449325859,13.82130938,0.03869062494,-0.03869062494
MPI,call,100,110,0.02,0.75,1,75000,1000,25,1,1.743118968,1.366226778,13.91253136,0.05253135725,0.05253135725
MPI,call,100,110,0.02,0.75,1,75000,1000,32,1,1.485573807,1.072112098,14.10055133,0.2405513327,0.2405513327
MPI,call,100,110,0.02,0.75,1,75000,1000,50,1,1.808982941,1.311767635,13.5275598,0.3324402041,-0.3324402041
MPI,call,100,110,0.02,0.75,1,75000,1000,64,1,1.894327377,1.240139363,13.77290694,0.08709306233,-0.08709306233
MPI,call,100,110,0.02,0.75,1,75000,1000,100,1,2.187324947,1.283356466,13.55356087,0.306439129,-0.306439129
MPI,call,100,110,0.02,0.75,1,75000,1000,125,1,2.483386269,1.34309434,13.65562987,0.204370132,-0.204370132
MPI,call,100,110,0.02,0.75,1,100000,200,1,1,6.000653972,5.772592358,13.61294328,0.2470567226,-0.2470567226
MPI,call,100,110,0.02,0.75,1,100000,200,5,1,1.514831061,1.211597293,13.68926501,0.1707349921,-0.1707349921
MPI,call,100,110,0.02,0.75,1,100000,200,10,1,0.963748893,0.646059161,13.77300859,0.08699140901,-0.08699140901
MPI,call,100,110,0.02,0.75,1,100000,200,25,1,0.725885405,0.392030211,13.87914858,0.01914858007,0.01914858007
MPI,call,100,110,0.02,0.75,1,100000,200,32,1,0.754151572,0.369778603,13.72525179,0.1347482117,-0.1347482117
MPI,call,100,110,0.02,0.75,1,100000,200,50,1,0.846817624,0.322279952,13.43766384,0.4223361586,-0.4223361586
MPI,call,100,110,0.02,0.75,1,100000,200,64,1,0.898406768,0.34905421,13.55234823,0.3076517714,-0.3076517714
MPI,call,100,110,0.02,0.75,1,100000,200,100,1,1.195957496,0.300040994,13.7801017,0.07989830139,-0.07989830139
MPI,call,100,110,0.02,0.75,1,100000,200,125,1,1.423977429,0.361966199,13.59728683,0.2627131707,-0.2627131707
MPI,call,100,110,0.02,0.75,1,100000,1000,1,1,29.3807039,29.09720736,13.88596631,0.02596630845,0.02596630845
MPI,call,100,110,0.02,0.75,1,100000,1000,5,1,6.191098698,5.889120797,13.61547174,0.2445282572,-0.2445282572
MPI,call,100,110,0.02,0.75,1,100000,1000,10,1,3.425455321,3.089433463,13.77160363,0.08839637407,-0.08839637407
MPI,call,100,110,0.02,0.75,1,100000,1000,25,1,2.065940249,1.74693321,13.83278468,0.02721531531,-0.02721531531
MPI,call,100,110,0.02,0.75,1,100000,1000,32,1,1.82842306,1.432264362,13.92120424,0.06120424356,0.06120424356
MPI,call,100,110,0.02,0.75,1,100000,1000,50,1,2.018576754,1.533642094,13.67554054,0.1844594551,-0.1844594551
MPI,call,100,110,0.02,0.75,1,100000,1000,64,1,2.1500791,1.577063502,13.61346703,0.2465329681,-0.2465329681
MPI,call,100,110,0.02,0.75,1,100000,1000,100,1,2.739658033,1.819822629,13.61236412,0.2476358815,-0.2476358815
MPI,call,100,110,0.02,0.75,1,100000,1000,125,1,2.803787373,1.719529427,13.79965785,0.0603421541,-0.0603421541
MPI,call,100,110,0.02,0.75,1,250000,200,1,1,15.48746745,15.21165542,13.64036917,0.2196308272,-0.2196308272
MPI,call,100,110,0.02,0.75,1,250000,200,5,1,3.537796608,3.234858749,13.67104344,0.188956557,-0.188956557
MPI,call,100,110,0.02,0.75,1,250000,200,10,1,1.913369334,1.587768542,13.62650829,0.2334917101,-0.2334917101
MPI,call,100,110,0.02,0.75,1,250000,200,25,1,1.259177046,0.89202995,13.66463848,0.1953615225,-0.1953615225
MPI,call,100,110,0.02,0.75,1,250000,200,32,1,1.157765233,0.801573492,13.74122838,0.1187716226,-0.1187716226
MPI,call,100,110,0.02,0.75,1,250000,200,50,1,1.397222234,0.936158784,13.71570576,0.1442942395,-0.1442942395
MPI,call,100,110,0.02,0.75,1,250000,200,64,1,1.471831065,0.903745933,13.66040475,0.1995952547,-0.1995952547
MPI,call,100,110,0.02,0.75,1,250000,200,100,1,1.878908802,0.98417533,13.70904941,0.1509505931,-0.1509505931
MPI,call,100,110,0.02,0.75,1,250000,200,125,1,1.995901211,0.908620085,13.76225056,0.0977494418,-0.0977494418
MPI,call,100,110,0.02,0.75,1,250000,1000,1,1,75.36313922,75.12009774,13.6376499,0.222350102,-0.222350102
MPI,call,100,110,0.02,0.75,1,250000,1000,5,1,15.59075506,15.29132644,13.70138469,0.158615308,-0.158615308
MPI,call,100,110,0.02,0.75,1,250000,1000,10,1,8.061224946,7.74899949,13.79146824,0.06853175793,-0.06853175793
MPI,call,100,110,0.02,0.75,1,250000,1000,25,1,4.662245803,4.312098405,13.8635727,0.003572696648,0.003572696648
MPI,call,100,110,0.02,0.75,1,250000,1000,32,1,3.87605723,3.481632475,13.74538174,0.1146182608,-0.1146182608
MPI,call,100,110,0.02,0.75,1,250000,1000,50,1,4.578116954,4.123313731,13.72200916,0.1379908373,-0.1379908373
MPI,call,100,110,0.02,0.75,1,250000,1000,64,1,4.707017904,4.139953406,13.61067557,0.2493244294,-0.2493244294
MPI,call,100,110,0.02,0.75,1,250000,1000,100,1,5.239084471,4.397553164,13.76112662,0.09887337761,-0.09887337761
MPI,call,100,110,0.02,0.75,1,250000,1000,125,1,5.440006884,4.317278378,13.76370478,0.0962952221,-0.0962952221
MPI,call,100,110,0.02,0.75,1,500000,200,1,1,29.9799551,29.69085453,13.69222418,0.167775825,-0.167775825
MPI,call,100,110,0.02,0.75,1,500000,200,5,1,6.511128819,6.197728631,13.70845815,0.1515418498,-0.1515418498
MPI,call,100,110,0.02,0.75,1,500000,200,10,1,3.427876382,3.116054793,13.65374931,0.2062506934,-0.2062506934
MPI,call,100,110,0.02,0.75,1,500000,200,25,1,2.008663662,1.694008501,13.69686485,0.1631351461,-0.1631351461
MPI,call,100,110,0.02,0.75,1,500000,200,32,1,1.799681072,1.415762788,13.64570247,0.2142975334,-0.2142975334
MPI,call,100,110,0.02,0.75,1,500000,200,50,1,2.267338563,1.775092804,13.74544117,0.1145588316,-0.1145588316
MPI,call,100,110,0.02,0.75,1,500000,200,64,1,2.157081744,1.584654086,13.71787724,0.1421227609,-0.1421227609
