Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,100,0.1,0.2,1,750000,0,32,4,1.097738525,1.097723185,11.91614316,0.01614315844,0.01614315844
OMP,call,100,100,0.1,0.2,1,750000,0,50,4,1.183910645,1.183891813,11.93395985,0.03395984559,0.03395984559
OMP,call,100,100,0.1,0.2,1,750000,0,64,4,1.128202136,1.128186009,11.93173883,0.03173882708,0.03173882708
OMP,call,100,100,0.1,0.2,1,750000,0,100,4,1.200296507,1.200277173,11.9184125,0.01841249798,0.01841249798
OMP,call,100,100,0.1,0.2,1,750000,0,125,4,1.214237267,1.214219739,11.90291982,0.002919818539,0.002919818539
OMP,call,100,100,0.1,0.2,1,1000000,0,1,4,2.145453469,2.14543486,11.92509724,0.02509723759,0.02509723759
OMP,call,100,100,0.1,0.2,1,1000000,0,5,4,1.547739969,1.547695111,11.92812015,0.02812015424,0.02812015424
OMP,call,100,100,0.1,0.2,1,1000000,0,10,4,1.542683865,1.542666985,11.90223649,0.002236492088,0.002236492088
OMP,call,100,100,0.1,0.2,1,1000000,0,25,4,1.469068681,1.46903211,11.93367189,0.03367189058,0.03367189058
OMP,call,100,100,0.1,0.2,1,1000000,0,32,4,1.436645982,1.436630143,11.92471475,0.0247147513,0.0247147513
OMP,call,100,100,0.1,0.2,1,1000000,0,50,4,1.450940646,1.450922137,11.89745335,0.002546652687,-0.002546652687
OMP,call,100,100,0.1,0.2,1,1000000,0,64,4,1.490162198,1.490148841,11.91417942,0.01417941661,0.01417941661
OMP,call,100,100,0.1,0.2,1,1000000,0,100,4,1.530744214,1.530727669,11.90072114,0.0007211373619,0.0007211373619
OMP,call,100,100,0.1,0.2,1,1000000,0,125,4,1.469027521,1.469011844,11.92461998,0.02461998011,0.02461998011
OMP,call,100,100,0.1,0.2,1,2500000,0,1,4,5.192638219,5.19262389,11.92083486,0.02083485845,0.02083485845
OMP,call,100,100,0.1,0.2,1,2500000,0,5,4,3.934495422,3.934455214,11.91486411,0.01486410804,0.01486410804
OMP,call,100,100,0.1,0.2,1,2500000,0,10,4,3.881287853,3.881241438,11.91671191,0.01671190981,0.01671190981
OMP,call,100,100,0.1,0.2,1,2500000,0,25,4,3.776347348,3.776307144,11.91750303,0.01750303294,0.01750303294
OMP,call,100,100,0.1,0.2,1,2500000,0,32,4,3.695458567,3.695439879,11.92227425,0.02227425032,0.02227425032
OMP,call,100,100,0.1,0.2,1,2500000,0,50,4,3.823468831,3.823445936,11.9327886,0.03278860063,0.03278860063
OMP,call,100,100,0.1,0.2,1,2500000,0,64,4,3.883539328,3.883519182,11.93397617,0.03397616833,0.03397616833
OMP,call,100,100,0.1,0.2,1,2500000,0,100,4,3.735316026,3.735294718,11.92834236,0.02834236115,0.02834236115
OMP,call,100,100,0.1,0.2,1,2500000,0,125,4,3.773805386,3.773787006,11.94292844,0.04292843864,0.04292843864
OMP,call,100,100,0.1,0.2,1,5000000,0,1,4,10.95367701,10.95365169,11.91654791,0.01654790621,0.01654790621
OMP,call,100,100,0.1,0.2,1,5000000,0,5,4,7.940956092,7.940922145,11.92977486,0.02977485852,0.02977485852
OMP,call,100,100,0.1,0.2,1,5000000,0,10,4,7.469811918,7.469761952,11.92717632,0.02717632083,0.02717632083
OMP,call,100,100,0.1,0.2,1,5000000,0,25,4,7.273589211,7.273560609,11.91705146,0.01705145957,0.01705145957
OMP,call,100,100,0.1,0.2,1,5000000,0,32,4,7.092789991,7.092775223,11.92064974,0.02064973906,0.02064973906
OMP,call,100,100,0.1,0.2,1,5000000,0,50,4,7.141257096,7.141238606,11.92655922,0.02655922256,0.02655922256
OMP,call,100,100,0.1,0.2,1,5000000,0,64,4,7.410140047,7.410114035,11.91773471,0.01773471481,0.01773471481
OMP,call,100,100,0.1,0.2,1,5000000,0,100,4,7.557953069,7.557933254,11.92115017,0.02115016789,0.02115016789
OMP,call,100,100,0.1,0.2,1,5000000,0,125,4,7.197113773,7.197097794,11.92596156,0.02596156359,0.02596156359
OMP,call,100,100,0.1,0.2,1,7500000,0,1,4,16.29181668,16.29180106,11.92029121,0.02029120757,0.02029120757
OMP,call,100,100,0.1,0.2,1,7500000,0,5,4,11.78566641,11.78562168,11.92408084,0.02408084107,0.02408084107
OMP,call,100,100,0.1,0.2,1,7500000,0,10,4,11.31543126,11.31538795,11.92969531,0.02969531442,0.02969531442
OMP,call,100,100,0.1,0.2,1,7500000,0,25,4,11.00890352,11.00888357,11.9256649,0.0256649007,0.0256649007
OMP,call,100,100,0.1,0.2,1,7500000,0,32,4,10.84111889,10.84110386,11.91820464,0.01820463861,0.01820463861
OMP,call,100,100,0.1,0.2,1,7500000,0,50,4,10.81043453,10.8104176,11.92082766,0.0208276551,0.0208276551
OMP,call,100,100,0.1,0.2,1,7500000,0,64,4,11.1759219,11.17588897,11.92338812,0.02338812103,0.02338812103
OMP,call,100,100,0.1,0.2,1,7500000,0,100,4,10.99100489,10.99098549,11.91734259,0.01734258761,0.01734258761
OMP,call,100,100,0.1,0.2,1,7500000,0,125,4,10.8674736,10.86743795,11.9098698,0.009869804151,0.009869804151
OMP,call,100,100,0.1,0.2,1,10000000,0,1,4,22.19069169,22.19067492,11.91401997,0.01401997021,0.01401997021
OMP,call,100,100,0.1,0.2,1,10000000,0,5,4,15.65842303,15.65836639,11.9139413,0.01394129914,0.01394129914
OMP,call,100,100,0.1,0.2,1,10000000,0,10,4,14.89920651,14.89918741,11.91259294,0.01259293867,0.01259293867
OMP,call,100,100,0.1,0.2,1,10000000,0,25,4,14.67578571,14.67575502,11.91645875,0.01645875165,0.01645875165
OMP,call,100,100,0.1,0.2,1,10000000,0,32,4,14.57440235,14.5743751,11.92227428,0.02227428244,0.02227428244
OMP,call,100,100,0.1,0.2,1,10000000,0,50,4,14.38628733,14.38626695,11.91930865,0.0193086473,0.0193086473
OMP,call,100,100,0.1,0.2,1,10000000,0,64,4,14.88629208,14.88626299,11.92340501,0.02340500523,0.02340500523
OMP,call,100,100,0.1,0.2,1,10000000,0,100,4,14.74733332,14.74731785,11.91777572,0.01777572188,0.01777572188
OMP,call,100,100,0.1,0.2,1,10000000,0,125,4,14.68849916,14.68847839,11.92110451,0.02110451211,0.02110451211
OMP,call,100,100,0.1,0.2,1,25000000,0,1,4,54.89286684,54.89284801,11.92450691,0.02450690951,0.02450690951
OMP,call,100,100,0.1,0.2,1,25000000,0,5,4,39.87651204,39.87649233,11.92154398,0.02154397908,0.02154397908
OMP,call,100,100,0.1,0.2,1,25000000,0,10,4,37.63702746,37.63700057,11.92499445,0.02499444971,0.02499444971
OMP,call,100,100,0.1,0.2,1,25000000,0,25,4,36.55509097,36.55505136,11.92333196,0.0233319559,0.0233319559
OMP,call,100,100,0.1,0.2,1,25000000,0,32,4,35.74458975,35.74456391,11.92422426,0.02422426008,0.02422426008
OMP,call,100,100,0.1,0.2,1,25000000,0,50,4,36.12030229,36.12026613,11.92209158,0.02209157614,0.02209157614
OMP,call,100,100,0.1,0.2,1,25000000,0,64,4,36.67056695,36.67053442,11.91891177,0.01891176907,0.01891176907
OMP,call,100,100,0.1,0.2,1,25000000,0,100,4,37.08355836,37.08351133,11.92351909,0.02351909354,0.02351909354
OMP,call,100,100,0.1,0.2,1,25000000,0,125,4,35.84463849,35.84461431,11.92422607,0.02422606919,0.02422606919
