Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,50000,200,32,1,2.062484522,2.062464985,25.97423572,0.6389254874,-0.6389254874
OMP,call,100,110,0.02,0.75,1,50000,200,50,1,2.068633119,2.068617286,26.51192088,0.1012403279,-0.1012403279
OMP,call,100,110,0.02,0.75,1,50000,200,64,1,2.144195275,2.144163019,26.41663943,0.1965217775,-0.1965217775
OMP,call,100,110,0.02,0.75,1,50000,200,100,1,2.151680623,2.151642884,26.13902312,0.4741380939,-0.4741380939
OMP,call,100,110,0.02,0.75,1,64000,200,1,1,2.938212984,2.938198192,26.79145676,0.1782955508,0.1782955508
OMP,call,100,110,0.02,0.75,1,64000,200,5,1,2.562517632,2.562480402,27.02837202,0.4152108115,0.4152108115
OMP,call,100,110,0.02,0.75,1,64000,200,10,1,2.494555612,2.494519597,26.65257986,0.03941864775,0.03941864775
OMP,call,100,110,0.02,0.75,1,64000,200,25,1,2.54365594,2.543642466,26.56655526,0.04660594979,-0.04660594979
OMP,call,100,110,0.02,0.75,1,64000,200,32,1,2.564698892,2.564682385,26.37828847,0.2348727421,-0.2348727421
OMP,call,100,110,0.02,0.75,1,64000,200,50,1,2.653675416,2.653665054,26.85249974,0.2393385266,0.2393385266
OMP,call,100,110,0.02,0.75,1,64000,200,64,1,2.702061419,2.702041458,26.31330145,0.2998597577,-0.2998597577
OMP,call,100,110,0.02,0.75,1,64000,200,100,1,2.794331384,2.79431922,26.42600431,0.187156904,-0.187156904
OMP,call,100,110,0.02,0.75,1,100000,200,1,1,4.740694372,4.740652931,26.72929562,0.1161344092,0.1161344092
OMP,call,100,110,0.02,0.75,1,100000,200,5,1,4.036482341,4.036443202,26.41478716,0.1983740495,-0.1983740495
OMP,call,100,110,0.02,0.75,1,100000,200,10,1,3.979755035,3.979737157,26.86968731,0.2565261003,0.2565261003
OMP,call,100,110,0.02,0.75,1,100000,200,25,1,4.090014831,4.08999142,26.67085998,0.05769876975,0.05769876975
OMP,call,100,110,0.02,0.75,1,100000,200,32,1,4.301205064,4.301180469,27.0312764,0.418115193,0.418115193
OMP,call,100,110,0.02,0.75,1,100000,200,50,1,4.040341864,4.040317444,26.47091987,0.1422413355,-0.1422413355
