Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
OMP,call,100,110,0.02,0.75,1,10000,1000,25,0.22742001,0.227411057,12.92232844,-0.937671556
OMP,call,100,110,0.02,0.75,1,10000,1000,32,0.235337066,0.235326852,12.92230118,-0.9376988186
OMP,call,100,110,0.02,0.75,1,10000,1000,50,0.231845673,0.231818993,12.92276542,-0.9372345813
OMP,call,100,110,0.02,0.75,1,10000,1000,64,0.234332657,0.234320276,13.69905529,-0.1609447138
OMP,call,100,110,0.02,0.75,1,10000,1000,100,0.245691204,0.24568032,13.69773701,-0.1622629874
OMP,call,100,110,0.02,0.75,1,10000,1000,125,0.231755717,0.231748744,13.69835115,-0.1616488544
OMP,call,100,110,0.02,0.75,1,25000,200,1,0.957175402,0.957154539,13.89015612,0.03015612395
OMP,call,100,110,0.02,0.75,1,25000,200,5,0.200624651,0.200607178,13.95545567,0.09545566679
OMP,call,100,110,0.02,0.75,1,25000,200,10,0.127398817,0.127391776,13.81813164,-0.04186836203
OMP,call,100,110,0.02,0.75,1,25000,200,25,0.059781055,0.059762658,11.77358994,-2.086410057
OMP,call,100,110,0.02,0.75,1,25000,200,32,0.056758684,0.056750613,11.77296409,-2.087035906
OMP,call,100,110,0.02,0.75,1,25000,200,50,0.057466021,0.057454835,11.77487796,-2.085122042
OMP,call,100,110,0.02,0.75,1,25000,200,64,0.059835121,0.059825082,11.77435311,-2.085646888
OMP,call,100,110,0.02,0.75,1,25000,200,100,0.063451195,0.063445047,11.77185677,-2.088143232
OMP,call,100,110,0.02,0.75,1,25000,200,125,0.061862506,0.061855273,11.77324894,-2.086751057
OMP,call,100,110,0.02,0.75,1,25000,1000,1,4.614420827,4.614408247,13.5116002,-0.3483997955
OMP,call,100,110,0.02,0.75,1,25000,1000,5,0.986094552,0.986071522,13.47661649,-0.383383509
OMP,call,100,110,0.02,0.75,1,25000,1000,10,0.57126333,0.571250476,13.79780378,-0.06219621968
OMP,call,100,110,0.02,0.75,1,25000,1000,25,0.268694442,0.268684646,12.26447192,-1.595528079
OMP,call,100,110,0.02,0.75,1,25000,1000,32,0.269737618,0.26972434,12.26483163,-1.595168369
OMP,call,100,110,0.02,0.75,1,25000,1000,50,0.273263328,0.27324311,12.33040677,-1.529593235
OMP,call,100,110,0.02,0.75,1,25000,1000,64,0.273857816,0.273846817,12.33002069,-1.529979305
OMP,call,100,110,0.02,0.75,1,25000,1000,100,0.272386146,0.272345678,12.33019456,-1.529805443
OMP,call,100,110,0.02,0.75,1,25000,1000,125,0.274888537,0.274869085,13.35550467,-0.5044953286
OMP,call,100,110,0.02,0.75,1,50000,200,1,1.84813775,1.848128323,13.73079907,-0.1292009342
OMP,call,100,110,0.02,0.75,1,50000,200,5,0.386873332,0.386860246,13.65134234,-0.208657659
OMP,call,100,110,0.02,0.75,1,50000,200,10,0.200283114,0.200277434,13.55128771,-0.3087122925
OMP,call,100,110,0.02,0.75,1,50000,200,25,0.114297164,0.114281494,13.00238082,-0.857619176
OMP,call,100,110,0.02,0.75,1,50000,200,32,0.105637883,0.105619282,13.30847334,-0.5515266576
OMP,call,100,110,0.02,0.75,1,50000,200,50,0.092672941,0.092660807,12.6505715,-1.209428503
OMP,call,100,110,0.02,0.75,1,50000,200,64,0.088965297,0.088958237,12.65002781,-1.209972192
OMP,call,100,110,0.02,0.75,1,50000,200,100,0.095452859,0.095443173,12.65060881,-1.209391185
OMP,call,100,110,0.02,0.75,1,50000,200,125,0.092671202,0.092663408,12.65057487,-1.209425129
OMP,call,100,110,0.02,0.75,1,50000,1000,1,9.093591498,9.093584684,13.68005868,-0.1799413241
OMP,call,100,110,0.02,0.75,1,50000,1000,5,1.888246856,1.88823437,14.004678,0.1446779955
OMP,call,100,110,0.02,0.75,1,50000,1000,10,0.989376533,0.989363955,13.58741439,-0.2725856063
OMP,call,100,110,0.02,0.75,1,50000,1000,25,0.521782174,0.521776855,13.10608351,-0.7539164926
OMP,call,100,110,0.02,0.75,1,50000,1000,32,0.472129459,0.472116391,13.1410543,-0.7189456982
OMP,call,100,110,0.02,0.75,1,50000,1000,50,0.416927244,0.416918964,15.04943288,1.189432883
OMP,call,100,110,0.02,0.75,1,50000,1000,64,0.424992088,0.424977046,15.04943845,1.189438448
OMP,call,100,110,0.02,0.75,1,50000,1000,100,0.401764833,0.401755064,13.45897012,-0.4010298831
OMP,call,100,110,0.02,0.75,1,50000,1000,125,0.418608668,0.418576656,13.45863471,-0.4013652859
OMP,call,100,110,0.02,0.75,1,75000,200,1,2.724698715,2.724686493,13.70914798,-0.1508520199
OMP,call,100,110,0.02,0.75,1,75000,200,5,0.568503986,0.568492173,13.17012874,-0.6898712644
OMP,call,100,110,0.02,0.75,1,75000,200,10,0.311428547,0.31141458,13.60777882,-0.2522211845
OMP,call,100,110,0.02,0.75,1,75000,200,25,0.164691637,0.164681359,14.04875934,0.1887593415
OMP,call,100,110,0.02,0.75,1,75000,200,32,0.125376417,0.125368147,13.96411543,0.1041154283
OMP,call,100,110,0.02,0.75,1,75000,200,50,0.118864552,0.118857969,13.89235836,0.03235836019
OMP,call,100,110,0.02,0.75,1,75000,200,64,0.118227384,0.118220145,14.14436828,0.2843682783
OMP,call,100,110,0.02,0.75,1,75000,200,100,0.120725551,0.120714795,14.46833133,0.6083313303
OMP,call,100,110,0.02,0.75,1,75000,200,125,0.119777959,0.119772922,14.46691306,0.606913063
OMP,call,100,110,0.02,0.75,1,75000,1000,1,13.58436511,13.58435681,13.76234324,-0.09765676091
OMP,call,100,110,0.02,0.75,1,75000,1000,5,2.88003006,2.880017946,13.69915436,-0.1608456421
OMP,call,100,110,0.02,0.75,1,75000,1000,10,1.505444641,1.505438223,13.52282564,-0.3371743644
OMP,call,100,110,0.02,0.75,1,75000,1000,25,0.684824529,0.684808038,14.98700993,1.127009926
OMP,call,100,110,0.02,0.75,1,75000,1000,32,0.577156118,0.577135678,13.35599062,-0.5040093805
OMP,call,100,110,0.02,0.75,1,75000,1000,50,0.578679858,0.578659842,13.30119726,-0.5588027412
OMP,call,100,110,0.02,0.75,1,75000,1000,64,0.569272888,0.569263551,14.191156,0.3311559956
OMP,call,100,110,0.02,0.75,1,75000,1000,100,0.600905425,0.600890968,13.60949113,-0.2505088726
OMP,call,100,110,0.02,0.75,1,75000,1000,125,0.598523875,0.598510286,13.60949582,-0.2505041844
OMP,call,100,110,0.02,0.75,1,100000,200,1,3.595407893,3.595399014,13.66974019,-0.1902598054
OMP,call,100,110,0.02,0.75,1,100000,200,5,0.770375132,0.770353742,13.20097258,-0.6590274188
OMP,call,100,110,0.02,0.75,1,100000,200,10,0.388595526,0.388580649,13.9025516,0.04255160359
OMP,call,100,110,0.02,0.75,1,100000,200,25,0.20999157,0.209980797,14.36997504,0.5099750444
OMP,call,100,110,0.02,0.75,1,100000,200,32,0.170687581,0.170680671,14.41835255,0.5583525493
OMP,call,100,110,0.02,0.75,1,100000,200,50,0.161103117,0.161093385,14.55018567,0.690185671
OMP,call,100,110,0.02,0.75,1,100000,200,64,0.162752861,0.162746826,14.5895265,0.7295264956
OMP,call,100,110,0.02,0.75,1,100000,200,100,0.163755362,0.16374843,14.61048803,0.7504880294
OMP,call,100,110,0.02,0.75,1,100000,200,125,0.166602637,0.166596608,14.58720673,0.727206728
OMP,call,100,110,0.02,0.75,1,100000,1000,1,18.11957694,18.11956986,13.90209701,0.04209701454
OMP,call,100,110,0.02,0.75,1,100000,1000,5,3.754128136,3.754117994,13.48686699,-0.3731330068
OMP,call,100,110,0.02,0.75,1,100000,1000,10,1.884078095,1.884069989,13.95181677,0.09181677385
OMP,call,100,110,0.02,0.75,1,100000,1000,25,1.012163751,1.012149904,13.26272117,-0.5972788269
OMP,call,100,110,0.02,0.75,1,100000,1000,32,0.7984723,0.798460209,13.65771302,-0.2022869812
OMP,call,100,110,0.02,0.75,1,100000,1000,50,0.814587907,0.814574931,13.14509821,-0.714901789
OMP,call,100,110,0.02,0.75,1,100000,1000,64,0.795223972,0.795213836,13.00435491,-0.8556450888
OMP,call,100,110,0.02,0.75,1,100000,1000,100,0.73913189,0.73911615,14.77774018,0.9177401753
OMP,call,100,110,0.02,0.75,1,100000,1000,125,0.713949448,0.713938828,13.3979815,-0.4620184955
MPI,call,100,110,0.02,0.75,1,1000,200,1,0.16024482,0.037628399,13.32664523,-0.5333547717
MPI,call,100,110,0.02,0.75,1,1000,200,5,0.158520024,0.014181909,14.67586939,0.8158693878
MPI,call,100,110,0.02,0.75,1,1000,200,10,0.166797078,0.005552527,15.13947115,1.279471153
MPI,call,100,110,0.02,0.75,1,1000,200,25,0.230024259,0.002516398,13.00154836,-0.8584516379
MPI,call,100,110,0.02,0.75,1,1000,200,32,0.263145238,0.002402984,14.33977051,0.4797705076
MPI,call,100,110,0.02,0.75,1,1000,200,50,0.384392904,0.003206774,13.46743701,-0.3925629906
MPI,call,100,110,0.02,0.75,1,1000,200,64,0.491529606,0.010989947,16.07865616,2.218656157
MPI,call,100,110,0.02,0.75,1,1000,200,100,0.82926327,0.012183028,11.34535253,-2.514647471
MPI,call,100,110,0.02,0.75,1,1000,200,125,1.154481382,0.019493044,14.81688032,0.9568803169
MPI,call,100,110,0.02,0.75,1,1000,1000,1,0.311437198,0.189116842,15.49174229,1.631742291
MPI,call,100,110,0.02,0.75,1,1000,1000,5,0.179941796,0.039992465,15.641727,1.781727001
MPI,call,100,110,0.02,0.75,1,1000,1000,10,0.186583427,0.026187327,14.30529403,0.4452940252
MPI,call,100,110,0.02,0.75,1,1000,1000,25,0.249491264,0.011438301,13.24265526,-0.6173447384
MPI,call,100,110,0.02,0.75,1,1000,1000,32,0.273290947,0.00887787,13.41818925,-0.4418107526
MPI,call,100,110,0.02,0.75,1,1000,1000,50,0.419433098,0.014337732,14.21371824,0.3537182361
MPI,call,100,110,0.02,0.75,1,1000,1000,64,0.523260903,0.015606091,14.12312322,0.2631232183
MPI,call,100,110,0.02,0.75,1,1000,1000,100,0.865202868,0.017917381,14.08273236,0.2227323583
MPI,call,100,110,0.02,0.75,1,1000,1000,125,1.179291596,0.022831366,14.77706625,0.9170662493
MPI,call,100,110,0.02,0.75,1,10000,200,1,0.501358335,0.379223685,14.49287616,0.6328761578
MPI,call,100,110,0.02,0.75,1,10000,200,5,0.244012529,0.105083019,13.74862003,-0.1113799683
MPI,call,100,110,0.02,0.75,1,10000,200,10,0.206139637,0.043937406,14.24302514,0.3830251426
MPI,call,100,110,0.02,0.75,1,10000,200,25,0.247761987,0.021358962,13.35818926,-0.5018107393
MPI,call,100,110,0.02,0.75,1,10000,200,32,0.281186373,0.01716698,13.60917608,-0.250823925
MPI,call,100,110,0.02,0.75,1,10000,200,50,0.453586417,0.038339776,13.52551129,-0.3344887085
MPI,call,100,110,0.02,0.75,1,10000,200,64,0.552862037,0.028621384,13.89451139,0.03451138717
MPI,call,100,110,0.02,0.75,1,10000,200,100,0.852755998,0.029315391,14.003901,0.1439009966
MPI,call,100,110,0.02,0.75,1,10000,200,125,1.201780375,0.025789695,13.83428332,-0.02571668432
MPI,call,100,110,0.02,0.75,1,10000,1000,1,2.030513276,1.907572017,13.41965381,-0.4403461889
MPI,call,100,110,0.02,0.75,1,10000,1000,5,0.529866824,0.391001555,13.39766978,-0.4623302152
MPI,call,100,110,0.02,0.75,1,10000,1000,10,0.37838455,0.221463703,13.84877905,-0.0112209466
MPI,call,100,110,0.02,0.75,1,10000,1000,25,0.325576062,0.105541474,13.62125335,-0.2387466475
MPI,call,100,110,0.02,0.75,1,10000,1000,32,0.332701805,0.082310699,13.64136568,-0.2186343181
MPI,call,100,110,0.02,0.75,1,10000,1000,50,0.51546925,0.093089494,13.53489543,-0.3251045667
MPI,call,100,110,0.02,0.75,1,10000,1000,64,0.604449098,0.12774137,13.70055581,-0.1594441852
MPI,call,100,110,0.02,0.75,1,10000,1000,100,0.902049912,0.113738152,12.9466388,-0.9133611962
MPI,call,100,110,0.02,0.75,1,10000,1000,125,1.177274524,0.095240357,13.52989665,-0.3301033489
MPI,call,100,110,0.02,0.75,1,25000,200,1,1.086487885,0.964450969,13.85029994,-0.009700061684
MPI,call,100,110,0.02,0.75,1,25000,200,5,0.338952541,0.197362935,13.57232286,-0.2876771357
MPI,call,100,110,0.02,0.75,1,25000,200,10,0.268486984,0.108956852,13.51864675,-0.3413532473
MPI,call,100,110,0.02,0.75,1,25000,200,25,0.27291511,0.052855969,13.55050424,-0.3094957617
MPI,call,100,110,0.02,0.75,1,25000,200,32,0.324231174,0.041425975,13.6593299,-0.2006700951
MPI,call,100,110,0.02,0.75,1,25000,200,50,0.521743217,0.045966303,13.71164611,-0.148353894
MPI,call,100,110,0.02,0.75,1,25000,200,64,0.585404657,0.046159485,13.47611429,-0.3838857098
MPI,call,100,110,0.02,0.75,1,25000,200,100,0.89626855,0.058398245,13.70522816,-0.1547718372
MPI,call,100,110,0.02,0.75,1,25000,200,125,1.200003042,0.072075217,13.68946665,-0.1705333513
MPI,call,100,110,0.02,0.75,1,25000,1000,1,4.526988945,4.406408963,13.68207562,-0.1779243846
MPI,call,100,110,0.02,0.75,1,25000,1000,5,1.106996337,0.96644874,13.69783723,-0.1621627692
MPI,call,100,110,0.02,0.75,1,25000,1000,10,0.655314782,0.499047066,13.43600558,-0.4239944212
MPI,call,100,110,0.02,0.75,1,25000,1000,25,0.481546464,0.262251345,13.94980574,0.08980573857
MPI,call,100,110,0.02,0.75,1,25000,1000,32,0.450899219,0.206630884,13.84567978,-0.01432022478
MPI,call,100,110,0.02,0.75,1,25000,1000,50,0.687200555,0.259324294,13.83704551,-0.02295448503
MPI,call,100,110,0.02,0.75,1,25000,1000,64,0.827334265,0.299415226,13.84013473,-0.01986526809
MPI,call,100,110,0.02,0.75,1,25000,1000,100,1.083877143,0.258155021,13.96462043,0.1046204265
MPI,call,100,110,0.02,0.75,1,25000,1000,125,1.341897226,0.26373932,13.59834871,-0.2616512899
MPI,call,100,110,0.02,0.75,1,50000,200,1,1.89632026,1.776809149,13.81619558,-0.04380442114
MPI,call,100,110,0.02,0.75,1,50000,200,5,0.552139592,0.411334285,13.4588685,-0.4011315048
MPI,call,100,110,0.02,0.75,1,50000,200,10,0.370905566,0.221203484,13.715393,-0.144606997
MPI,call,100,110,0.02,0.75,1,50000,200,25,0.327511138,0.106002613,13.64301298,-0.2169870152
MPI,call,100,110,0.02,0.75,1,50000,200,32,0.330519199,0.096808767,13.59627394,-0.2637260642
MPI,call,100,110,0.02,0.75,1,50000,200,50,0.531152887,0.115446108,13.94768312,0.08768312125
MPI,call,100,110,0.02,0.75,1,50000,200,64,0.599157045,0.120395854,13.84368364,-0.01631635569
MPI,call,100,110,0.02,0.75,1,50000,200,100,1.000093647,0.08943012,13.54326537,-0.3167346296
MPI,call,100,110,0.02,0.75,1,50000,200,125,1.259652144,0.102881762,13.82583492,-0.03416507525
MPI,call,100,110,0.02,0.75,1,50000,1000,1,9.232342427,9.117648596,13.52407267,-0.335927327
MPI,call,100,110,0.02,0.75,1,50000,1000,5,2.042538454,1.903089722,13.84620102,-0.01379897641
MPI,call,100,110,0.02,0.75,1,50000,1000,10,1.149990038,0.991186678,14.046199,0.1861989987
MPI,call,100,110,0.02,0.75,1,50000,1000,25,0.744615767,0.525595543,13.77071339,-0.08928661238
MPI,call,100,110,0.02,0.75,1,50000,1000,32,0.661804121,0.413915114,13.74256464,-0.1174353578
MPI,call,100,110,0.02,0.75,1,50000,1000,50,0.949835643,0.531288096,13.41000391,-0.449996092
MPI,call,100,110,0.02,0.75,1,50000,1000,64,1.012076401,0.512573989,13.7316619,-0.1283380977
MPI,call,100,110,0.02,0.75,1,50000,1000,100,1.391488353,0.527791173,13.76064704,-0.09935296475
MPI,call,100,110,0.02,0.75,1,50000,1000,125,1.621501306,0.513584664,13.96838841,0.1083884107
MPI,call,100,110,0.02,0.75,1,75000,200,1,2.937480836,2.815878175,13.82929442,-0.03070558099
MPI,call,100,110,0.02,0.75,1,75000,200,5,0.727015174,0.590765187,13.53831089,-0.3216891084
MPI,call,100,110,0.02,0.75,1,75000,200,10,0.476045782,0.320950413,13.79594794,-0.0640520615
MPI,call,100,110,0.02,0.75,1,75000,200,25,0.37169242,0.158017823,13.7884784,-0.07152159704
MPI,call,100,110,0.02,0.75,1,75000,200,32,0.393608109,0.124642333,13.90490093,0.04490092871
MPI,call,100,110,0.02,0.75,1,75000,200,50,0.612161123,0.14775933,13.72390573,-0.13609427
MPI,call,100,110,0.02,0.75,1,75000,200,64,0.66950451,0.151682132,13.72402513,-0.1359748737
MPI,call,100,110,0.02,0.75,1,75000,200,100,0.973228682,0.127669107,13.72066929,-0.1393307084
MPI,call,100,110,0.02,0.75,1,75000,200,125,1.274529064,0.147021432,13.69855232,-0.1614476805
MPI,call,100,110,0.02,0.75,1,75000,1000,1,13.95796269,13.83773025,13.75961069,-0.1003893149
MPI,call,100,110,0.02,0.75,1,75000,1000,5,3.023244542,2.881868201,13.72218017,-0.1378198336
MPI,call,100,110,0.02,0.75,1,75000,1000,10,1.635917167,1.476600558,13.78621209,-0.07378791173
MPI,call,100,110,0.02,0.75,1,75000,1000,25,1.001593977,0.786744363,13.71417776,-0.1458222373
MPI,call,100,110,0.02,0.75,1,75000,1000,32,0.859007169,0.618332144,13.75839471,-0.1016052929
MPI,call,100,110,0.02,0.75,1,75000,1000,50,1.207411407,0.799026024,13.76724065,-0.0927593519
MPI,call,100,110,0.02,0.75,1,75000,1000,64,1.366383086,0.851338579,13.7714573,-0.08854269818
MPI,call,100,110,0.02,0.75,1,75000,1000,100,1.5498675,0.751249676,14.14032082,0.2803208244
MPI,call,100,110,0.02,0.75,1,75000,1000,125,1.86015841,0.726612024,13.79865126,-0.06134873795
MPI,call,100,110,0.02,0.75,1,100000,200,1,3.376638996,3.258936788,13.79908487,-0.06091512785
MPI,call,100,110,0.02,0.75,1,100000,200,5,0.835912805,0.699557259,13.68705611,-0.1729438927
MPI,call,100,110,0.02,0.75,1,100000,200,10,0.563418618,0.405868257,13.47140433,-0.3885956729
MPI,call,100,110,0.02,0.75,1,100000,200,25,0.426343562,0.210204542,13.58741601,-0.272583989
MPI,call,100,110,0.02,0.75,1,100000,200,32,0.396255074,0.166071748,13.64438152,-0.2156184762
MPI,call,100,110,0.02,0.75,1,100000,200,50,0.5915854,0.197035959,13.6212732,-0.2387267986
MPI,call,100,110,0.02,0.75,1,100000,200,64,0.676639534,0.208179735,13.55456306,-0.3054369393
MPI,call,100,110,0.02,0.75,1,100000,200,100,1.0562918,0.224258477,13.67468305,-0.1853169485
MPI,call,100,110,0.02,0.75,1,100000,200,125,1.365936708,0.201388975,13.59032395,-0.2696760472
MPI,call,100,110,0.02,0.75,1,100000,1000,1,18.67059633,18.55016877,13.72238846,-0.1376115368
MPI,call,100,110,0.02,0.75,1,100000,1000,5,3.957041828,3.813418746,13.77240625,-0.0875937477
MPI,call,100,110,0.02,0.75,1,100000,1000,10,2.19755674,2.042556107,13.75053225,-0.1094677482
MPI,call,100,110,0.02,0.75,1,100000,1000,25,1.265643507,1.0495116,13.76439701,-0.09560298506
MPI,call,100,110,0.02,0.75,1,100000,1000,32,1.075462527,0.822652198,13.81541983,-0.04458017095
MPI,call,100,110,0.02,0.75,1,100000,1000,50,1.356538322,0.95830623,13.70546663,-0.1545333719
MPI,call,100,110,0.02,0.75,1,100000,1000,64,1.448675957,0.964729724,13.697626,-0.1623740007
MPI,call,100,110,0.02,0.75,1,100000,1000,100,1.788278401,0.932019529,13.64013264,-0.2198673588
MPI,call,100,110,0.02,0.75,1,100000,1000,125,2.202891155,0.923338245,13.55520217,-0.3047978333
Hybrid,call,100,110,0.02,0.75,1,1000,200,1001,0.157036599,0.036271438,12.60373011,-1.256269891
Hybrid,call,100,110,0.02,0.75,1,1000,200,10010,0.165763923,0.006108125,14.87344642,1.013446417
Hybrid,call,100,110,0.02,0.75,1,1000,200,25025,0.223950445,0.00560686,13.97222791,0.1122279132
Hybrid,call,100,110,0.02,0.75,1,1000,200,50050,0.456408415,0.0297082,14.25054991,0.3905499081
Hybrid,call,100,110,0.02,0.75,1,1000,1000,1001,0.299051921,0.179311966,13.38101237,-0.4789876344
Hybrid,call,100,110,0.02,0.75,1,1000,1000,10010,0.187987653,0.027740775,13.38257304,-0.4774269581
Hybrid,call,100,110,0.02,0.75,1,1000,1000,25025,0.246028925,0.014630127,15.45020638,1.590206378
Hybrid,call,100,110,0.02,0.75,1,1000,1000,50050,0.434930224,0.033938787,13.83211859,-0.02788140664
Hybrid,call,100,110,0.02,0.75,1,10000,200,1001,0.490620412,0.369172513,13.70699131,-0.1530086891
Hybrid,call,100,110,0.02,0.75,1,10000,200,10010,0.197737655,0.042335863,13.72439857,-0.1356014342
Hybrid,call,100,110,0.02,0.75,1,10000,200,25025,0.227937651,0.024189853,13.55389955,-0.3061004532
Hybrid,call,100,110,0.02,0.75,1,10000,200,50050,0.446001971,0.040023016,13.38210543,-0.4778945748
Hybrid,call,100,110,0.02,0.75,1,10000,1000,1001,1.942614265,1.820739963,13.87417765,0.01417764652
Hybrid,call,100,110,0.02,0.75,1,10000,1000,10010,0.385196743,0.221724361,13.91403043,0.0540304305
Hybrid,call,100,110,0.02,0.75,1,10000,1000,25025,0.35564819,0.108832546,13.91044768,0.05044767964
Hybrid,call,100,110,0.02,0.75,1,10000,1000,50050,0.588979251,0.121780764,13.53169941,-0.3283005925
Hybrid,call,100,110,0.02,0.75,1,25000,200,1001,1.065568775,0.945253383,13.75735808,-0.1026419226
Hybrid,call,100,110,0.02,0.75,1,25000,200,10010,0.291926581,0.123411272,14.01104705,0.1510470478
Hybrid,call,100,110,0.02,0.75,1,25000,200,25025,0.307709328,0.056356696,14.0852768,0.2252768024
Hybrid,call,100,110,0.02,0.75,1,25000,200,50050,0.547965747,0.086604376,14.00630286,0.1463028587
Hybrid,call,100,110,0.02,0.75,1,25000,1000,1001,4.717265763,4.59636888,13.35289062,-0.5071093752
Hybrid,call,100,110,0.02,0.75,1,25000,1000,10010,0.688077162,0.52210006,13.54089361,-0.3191063938
Hybrid,call,100,110,0.02,0.75,1,25000,1000,25025,0.50372595,0.264242339,13.70918459,-0.1508154061
Hybrid,call,100,110,0.02,0.75,1,25000,1000,50050,0.672500858,0.259156337,13.66373378,-0.1962662183
Hybrid,call,100,110,0.02,0.75,1,50000,200,1001,1.89201302,1.771353314,13.43536261,-0.4246373878
Hybrid,call,100,110,0.02,0.75,1,50000,200,10010,0.374995896,0.21501883,14.14069178,0.280691782
Hybrid,call,100,110,0.02,0.75,1,50000,200,25025,0.344510217,0.108359419,13.47143697,-0.3885630314
Hybrid,call,100,110,0.02,0.75,1,50000,200,50050,0.550479299,0.135750704,13.47342322,-0.3865767815
Hybrid,call,100,110,0.02,0.75,1,50000,1000,1001,9.212512902,9.092781069,13.6796224,-0.1803775995
Hybrid,call,100,110,0.02,0.75,1,50000,1000,10010,1.147893311,0.991405293,12.99336727,-0.8666327309
Hybrid,call,100,110,0.02,0.75,1,50000,1000,25025,0.752192112,0.527293092,13.6394081,-0.2205919012
Hybrid,call,100,110,0.02,0.75,1,50000,1000,50050,1.202109879,0.646785016,13.96619087,0.1061908709
