Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,call,100,110,0.02,0.75,1,100000,200,10010,0.445822166,0.2852019,26.32228873,-0.2905051076
Hybrid,call,100,110,0.02,0.75,1,100000,200,25025,0.406338542,0.198304902,27.00507207,0.3922782345
Hybrid,call,100,110,0.02,0.75,1,100000,200,50050,1.052015696,0.617210047,26.30750613,-0.305287706
Hybrid,call,100,110,0.02,0.75,1,100000,1000,1001,11.9788092,11.85937858,26.34967879,-0.2631150505
Hybrid,call,100,110,0.02,0.75,1,100000,1000,10010,1.411055631,1.259740512,26.14354302,-0.4692508172
Hybrid,call,100,110,0.02,0.75,1,100000,1000,25025,1.175350987,0.975811147,26.42893674,-0.1838571019
Hybrid,call,100,110,0.02,0.75,1,100000,1000,50050,2.884097263,2.48214452,26.68634762,0.07355377657
Serial,put,100,90,0.02,0.75,1,1000,200,0,0.028448249,0.028442303,22.43420413,0.3079239365
Serial,put,100,90,0.02,0.75,1,1000,1000,0,0.157613731,0.157604552,22.06273509,-0.06354509816
Serial,put,100,90,0.02,0.75,1,10000,200,0,0.306080245,0.306070799,22.1216131,-0.004667086423
Serial,put,100,90,0.02,0.75,1,10000,1000,0,1.509271744,1.509247821,22.06557807,-0.06070211867
Serial,put,100,90,0.02,0.75,1,25000,200,0,0.92047523,0.920466954,22.09721038,-0.02906980507
Serial,put,100,90,0.02,0.75,1,25000,1000,0,3.984836785,3.984829043,22.1042276,-0.02205258596
Serial,put,100,90,0.02,0.75,1,50000,200,0,1.641204908,1.641196011,22.05784723,-0.06843295515
Serial,put,100,90,0.02,0.75,1,50000,1000,0,7.891095272,7.891088725,22.02846564,-0.0978145468
Serial,put,100,90,0.02,0.75,1,75000,200,0,2.394486535,2.394480827,22.08972137,-0.03655882203
Serial,put,100,90,0.02,0.75,1,75000,1000,0,12.28683244,12.28682412,22.05593091,-0.0703492756
Serial,put,100,90,0.02,0.75,1,100000,200,0,3.362569813,3.362559632,22.08771876,-0.03856142611
Serial,put,100,90,0.02,0.75,1,100000,1000,0,16.85072143,16.85071551,22.05438599,-0.07189419827
OMP,put,100,90,0.02,0.75,1,1000,200,1,0.025100377,0.025084726,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,5,0.028815215,0.02880943,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,10,0.030677974,0.030660771,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,25,0.029674965,0.029665805,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,32,0.06709381,0.067087151,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,50,0.172853621,0.172847182,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,64,0.213328128,0.213315596,21.88805939,-0.2382208018
OMP,put,100,90,0.02,0.75,1,1000,200,100,0.263750776,0.2637386,21.94784714,-0.1784330514
OMP,put,100,90,0.02,0.75,1,1000,200,125,0.313019821,0.313007979,21.94784714,-0.1784330514
OMP,put,100,90,0.02,0.75,1,1000,1000,1,0.099642741,0.099625946,21.93363976,-0.1926404326
OMP,put,100,90,0.02,0.75,1,1000,1000,5,0.113133089,0.113125633,21.93363976,-0.1926404326
OMP,put,100,90,0.02,0.75,1,1000,1000,10,0.121158281,0.121145521,21.93363976,-0.1926404326
OMP,put,100,90,0.02,0.75,1,1000,1000,25,0.134720299,0.134712944,22.15846878,0.03218859256
OMP,put,100,90,0.02,0.75,1,1000,1000,32,0.127569903,0.127563433,22.15846878,0.03218859256
OMP,put,100,90,0.02,0.75,1,1000,1000,50,0.898287799,0.898279918,22.15846878,0.03218859256
OMP,put,100,90,0.02,0.75,1,1000,1000,64,0.917317944,0.917311049,22.45848102,0.3322008284
OMP,put,100,90,0.02,0.75,1,1000,1000,100,1.133163776,1.133142169,22.01115813,-0.1151220595
OMP,put,100,90,0.02,0.75,1,1000,1000,125,1.368628213,1.368615552,22.08373563,-0.0425445551
OMP,put,100,90,0.02,0.75,1,10000,200,1,0.193244931,0.193233401,21.90091094,-0.2253692549
OMP,put,100,90,0.02,0.75,1,10000,200,5,0.179589461,0.179577125,21.90091094,-0.2253692549
OMP,put,100,90,0.02,0.75,1,10000,200,10,0.181569752,0.18156388,21.94953426,-0.1767459262
OMP,put,100,90,0.02,0.75,1,10000,200,25,0.196214859,0.196209122,21.94953426,-0.1767459262
OMP,put,100,90,0.02,0.75,1,10000,200,32,0.199829872,0.199824258,21.94953426,-0.1767459262
OMP,put,100,90,0.02,0.75,1,10000,200,50,0.326789961,0.326783636,21.94953426,-0.1767459262
OMP,put,100,90,0.02,0.75,1,10000,200,64,0.338940921,0.338921239,22.05206767,-0.0742125161
OMP,put,100,90,0.02,0.75,1,10000,200,100,0.418126476,0.418107655,22.07484865,-0.05143154352
OMP,put,100,90,0.02,0.75,1,10000,200,125,0.471394908,0.471380979,22.07484865,-0.05143154352
OMP,put,100,90,0.02,0.75,1,10000,1000,1,0.991423522,0.991413227,22.02935298,-0.09692721197
OMP,put,100,90,0.02,0.75,1,10000,1000,5,0.829782757,0.829773568,22.1068456,-0.01943458548
OMP,put,100,90,0.02,0.75,1,10000,1000,10,0.83375289,0.833732558,22.12406082,-0.002219366518
OMP,put,100,90,0.02,0.75,1,10000,1000,25,0.840734986,0.840728775,22.0080827,-0.1181974876
OMP,put,100,90,0.02,0.75,1,10000,1000,32,0.848336089,0.8483287,21.85009626,-0.2761839255
OMP,put,100,90,0.02,0.75,1,10000,1000,50,1.546641137,1.546634104,21.8667057,-0.2595744924
OMP,put,100,90,0.02,0.75,1,10000,1000,64,1.643136999,1.643124876,21.91473082,-0.2115493688
OMP,put,100,90,0.02,0.75,1,10000,1000,100,1.494925653,1.494909678,22.11593911,-0.01034107683
OMP,put,100,90,0.02,0.75,1,10000,1000,125,2.123314458,2.123307846,21.93517839,-0.1911017985
OMP,put,100,90,0.02,0.75,1,25000,200,1,0.511458562,0.511445158,21.9265108,-0.1997693881
OMP,put,100,90,0.02,0.75,1,25000,200,5,0.504525791,0.504504806,21.94050987,-0.1857703207
OMP,put,100,90,0.02,0.75,1,25000,200,10,0.440414838,0.440407045,21.94050987,-0.1857703207
OMP,put,100,90,0.02,0.75,1,25000,200,25,0.438793857,0.438785879,22.09126262,-0.03501757
OMP,put,100,90,0.02,0.75,1,25000,200,32,0.458517218,0.4585057,22.09126262,-0.03501757
OMP,put,100,90,0.02,0.75,1,25000,200,50,0.602795265,0.602786931,21.98365255,-0.1426276444
OMP,put,100,90,0.02,0.75,1,25000,200,64,0.692445256,0.692420165,21.98365255,-0.1426276444
OMP,put,100,90,0.02,0.75,1,25000,200,100,0.712571981,0.712559709,22.02277024,-0.1035099474
OMP,put,100,90,0.02,0.75,1,25000,200,125,0.813536582,0.813521065,22.07286584,-0.05341434549
OMP,put,100,90,0.02,0.75,1,25000,1000,1,2.774305933,2.774296089,22.06234037,-0.06393981883
OMP,put,100,90,0.02,0.75,1,25000,1000,5,2.184279545,2.184265887,21.90725589,-0.2190243037
OMP,put,100,90,0.02,0.75,1,25000,1000,10,2.112165298,2.112158652,21.98312351,-0.1431566835
OMP,put,100,90,0.02,0.75,1,25000,1000,25,2.063359648,2.063347415,22.01298649,-0.1132937045
OMP,put,100,90,0.02,0.75,1,25000,1000,32,2.093201626,2.093192864,22.0156836,-0.1105965914
OMP,put,100,90,0.02,0.75,1,25000,1000,50,3.035884985,3.03587386,21.86365978,-0.2626204122
OMP,put,100,90,0.02,0.75,1,25000,1000,64,3.123038221,3.123029843,21.96042515,-0.165855045
OMP,put,100,90,0.02,0.75,1,25000,1000,100,3.461222734,3.461207517,22.13612667,0.009846479187
OMP,put,100,90,0.02,0.75,1,25000,1000,125,3.830540308,3.830524902,22.08417932,-0.04210087032
OMP,put,100,90,0.02,0.75,1,50000,200,1,1.197090519,1.197070295,22.01245449,-0.1138256985
OMP,put,100,90,0.02,0.75,1,50000,200,5,1.04089668,1.040882814,22.00831149,-0.1179686955
OMP,put,100,90,0.02,0.75,1,50000,200,10,0.918958334,0.91894965,22.00694781,-0.1193323792
OMP,put,100,90,0.02,0.75,1,50000,200,25,0.877165406,0.877156807,21.99088095,-0.1353992442
OMP,put,100,90,0.02,0.75,1,50000,200,32,0.908585353,0.908573619,21.90751954,-0.2187606457
OMP,put,100,90,0.02,0.75,1,50000,200,50,1.023686365,1.023679371,22.00741898,-0.1188612093
OMP,put,100,90,0.02,0.75,1,50000,200,64,1.143173702,1.143162043,21.96537655,-0.1609036416
OMP,put,100,90,0.02,0.75,1,50000,200,100,1.118282566,1.118272926,22.02579947,-0.1004807194
OMP,put,100,90,0.02,0.75,1,50000,200,125,1.261608027,1.261593093,22.00808703,-0.1181931601
OMP,put,100,90,0.02,0.75,1,50000,1000,1,5.644027014,5.644008919,22.04622173,-0.08005845789
OMP,put,100,90,0.02,0.75,1,50000,1000,5,4.272589278,4.272577968,22.01250791,-0.1137722816
OMP,put,100,90,0.02,0.75,1,50000,1000,10,4.151616422,4.151604051,21.96259255,-0.1636876366
OMP,put,100,90,0.02,0.75,1,50000,1000,25,4.076130851,4.076115125,22.04659392,-0.07968627453
OMP,put,100,90,0.02,0.75,1,50000,1000,32,4.110436586,4.110427055,21.98042411,-0.1458560752
OMP,put,100,90,0.02,0.75,1,50000,1000,50,4.892272354,4.892261736,22.03575586,-0.09052432751
OMP,put,100,90,0.02,0.75,1,50000,1000,64,4.933748258,4.933735912,22.06492393,-0.06135626395
OMP,put,100,90,0.02,0.75,1,50000,1000,100,5.103166991,5.10315463,21.92051047,-0.2057697154
OMP,put,100,90,0.02,0.75,1,50000,1000,125,5.401299862,5.401286039,21.96567643,-0.1606037562
OMP,put,100,90,0.02,0.75,1,75000,200,1,1.550150974,1.550137801,22.00942623,-0.1168539573
OMP,put,100,90,0.02,0.75,1,75000,200,5,1.309998265,1.309985326,21.98098156,-0.1452986269
OMP,put,100,90,0.02,0.75,1,75000,200,10,1.275839093,1.275831606,21.98772391,-0.1385562754
OMP,put,100,90,0.02,0.75,1,75000,200,25,1.270967979,1.270960308,22.07950271,-0.0467774834
OMP,put,100,90,0.02,0.75,1,75000,200,32,1.25640603,1.256397852,21.98108718,-0.1451930093
OMP,put,100,90,0.02,0.75,1,75000,200,50,1.359929052,1.359921977,21.97725086,-0.1490293279
OMP,put,100,90,0.02,0.75,1,75000,200,64,1.609690433,1.609667183,22.02422057,-0.1020596178
OMP,put,100,90,0.02,0.75,1,75000,200,100,1.475793558,1.475783663,22.02321684,-0.1030633546
OMP,put,100,90,0.02,0.75,1,75000,200,125,1.568170804,1.568158415,22.06886507,-0.05741512464
OMP,put,100,90,0.02,0.75,1,75000,1000,1,7.57857069,7.578553758,22.03809184,-0.08818835476
OMP,put,100,90,0.02,0.75,1,75000,1000,5,6.4603538,6.460340655,22.01808106,-0.1081991288
OMP,put,100,90,0.02,0.75,1,75000,1000,10,6.220607276,6.220592975,22.03591933,-0.09036085549
OMP,put,100,90,0.02,0.75,1,75000,1000,25,6.084476467,6.084463857,21.96166895,-0.1646112407
OMP,put,100,90,0.02,0.75,1,75000,1000,32,6.146131904,6.146118871,21.9631038,-0.1631763871
OMP,put,100,90,0.02,0.75,1,75000,1000,50,7.31284822,7.312839066,21.95159353,-0.1746866628
OMP,put,100,90,0.02,0.75,1,75000,1000,64,6.567549428,6.567532106,21.89591475,-0.2303654357
OMP,put,100,90,0.02,0.75,1,75000,1000,100,7.036268602,7.036256309,21.95452526,-0.1717549252
OMP,put,100,90,0.02,0.75,1,75000,1000,125,7.515159787,7.515147505,21.9803773,-0.1459028889
OMP,put,100,90,0.02,0.75,1,100000,200,1,2.119672725,2.119660254,21.95094391,-0.1753362808
OMP,put,100,90,0.02,0.75,1,100000,200,5,1.748636959,1.748626892,22.07867564,-0.04760454761
OMP,put,100,90,0.02,0.75,1,100000,200,10,1.717947126,1.717927758,22.00017407,-0.1261061216
OMP,put,100,90,0.02,0.75,1,100000,200,25,2.49144989,2.491436889,22.02213464,-0.1041455488
OMP,put,100,90,0.02,0.75,1,100000,200,32,1.863169633,1.863156344,21.97992296,-0.1463572288
OMP,put,100,90,0.02,0.75,1,100000,200,50,1.806486216,1.806478091,22.01451413,-0.1117660593
OMP,put,100,90,0.02,0.75,1,100000,200,64,1.843491248,1.843478438,22.00727999,-0.1190001981
OMP,put,100,90,0.02,0.75,1,100000,200,100,2.227067387,2.227056167,21.99904135,-0.1272388408
OMP,put,100,90,0.02,0.75,1,100000,200,125,2.107244216,2.107234406,22.02401454,-0.1022656513
OMP,put,100,90,0.02,0.75,1,100000,1000,1,14.32614164,14.32612895,22.06152862,-0.06475156754
OMP,put,100,90,0.02,0.75,1,100000,1000,5,8.500598295,8.500587752,22.01425658,-0.1120236142
OMP,put,100,90,0.02,0.75,1,100000,1000,10,8.487753252,8.487740155,21.98214964,-0.1441305451
OMP,put,100,90,0.02,0.75,1,100000,1000,25,8.200547211,8.200534924,21.99463183,-0.1316483581
OMP,put,100,90,0.02,0.75,1,100000,1000,32,8.739777625,8.739765115,21.91845081,-0.2078293794
OMP,put,100,90,0.02,0.75,1,100000,1000,50,8.335525827,8.335494658,22.02174802,-0.1045321725
OMP,put,100,90,0.02,0.75,1,100000,1000,64,8.824340503,8.824327157,22.01230108,-0.1139791113
OMP,put,100,90,0.02,0.75,1,100000,1000,100,9.595910136,9.595900948,21.99595708,-0.1303231124
OMP,put,100,90,0.02,0.75,1,100000,1000,125,9.532936048,9.532918815,21.96190296,-0.1643772325
MPI,put,100,90,0.02,0.75,1,1000,200,1,0.152540524,0.029000863,22.46737823,0.3410980414
MPI,put,100,90,0.02,0.75,1,1000,200,5,0.155028787,0.01266891,21.89615393,-0.2301262635
MPI,put,100,90,0.02,0.75,1,1000,200,10,0.161001139,0.008213235,21.76003187,-0.366248322
MPI,put,100,90,0.02,0.75,1,1000,200,25,0.21835854,0.005356039,22.14115714,0.01487694951
MPI,put,100,90,0.02,0.75,1,1000,200,32,0.235065304,0.004978362,22.50443911,0.3781589241
MPI,put,100,90,0.02,0.75,1,1000,200,50,0.469264493,0.064179756,21.81104008,-0.3152401074
MPI,put,100,90,0.02,0.75,1,1000,200,64,0.485555316,0.03258818,22.79670213,0.6704219371
MPI,put,100,90,0.02,0.75,1,1000,200,100,0.880213749,0.04403884,22.70395778,0.5776775931
MPI,put,100,90,0.02,0.75,1,1000,200,125,1.223670557,0.081269875,21.65266953,-0.4736106634
MPI,put,100,90,0.02,0.75,1,1000,1000,1,0.250817207,0.134179819,22.60659402,0.4803138316
MPI,put,100,90,0.02,0.75,1,1000,1000,5,0.186490883,0.040660481,21.99750123,-0.1287789596
MPI,put,100,90,0.02,0.75,1,1000,1000,10,0.187701633,0.021384286,21.3324004,-0.7938797945
MPI,put,100,90,0.02,0.75,1,1000,1000,50,0.502897398,0.068840781,22.14013618,0.01385598567
MPI,put,100,90,0.02,0.75,1,1000,1000,100,1.033369481,0.163712313,21.63744951,-0.4888306835
MPI,put,100,90,0.02,0.75,1,10000,200,1,0.442830381,0.322113903,22.18525732,0.05897713103
MPI,put,100,90,0.02,0.75,1,10000,200,5,0.203915496,0.061233986,21.93729795,-0.1889822434
MPI,put,100,90,0.02,0.75,1,10000,200,10,0.189629667,0.033258951,22.20679648,0.08051629153
MPI,put,100,90,0.02,0.75,1,10000,200,25,0.224606423,0.017409752,21.98132692,-0.1449532671
MPI,put,100,90,0.02,0.75,1,10000,200,32,0.255736007,0.019657316,22.134609,0.00832881074
MPI,put,100,90,0.02,0.75,1,10000,200,50,0.446172374,0.061328724,22.16069573,0.03441554163
MPI,put,100,90,0.02,0.75,1,10000,200,64,0.497999617,0.039282229,22.13506,0.008779808137
MPI,put,100,90,0.02,0.75,1,10000,200,100,0.869230289,0.024968353,22.25325929,0.1269790969
MPI,put,100,90,0.02,0.75,1,10000,200,125,1.230295094,0.077117779,22.10777346,-0.01850673497
MPI,put,100,90,0.02,0.75,1,10000,1000,1,1.55079085,1.436025401,22.02707936,-0.09920082678
MPI,put,100,90,0.02,0.75,1,10000,1000,5,0.54850654,0.405812488,21.92524975,-0.2010304358
MPI,put,100,90,0.02,0.75,1,10000,1000,10,0.32838731,0.171558867,21.9162124,-0.2100677879
MPI,put,100,90,0.02,0.75,1,10000,1000,25,0.332954869,0.122585163,22.06375001,-0.06253018001
MPI,put,100,90,0.02,0.75,1,10000,1000,125,1.428961923,0.289058194,22.04098553,-0.08529466259
MPI,put,100,90,0.02,0.75,1,25000,200,1,0.866677716,0.745298706,22.08401973,-0.04226046111
MPI,put,100,90,0.02,0.75,1,25000,200,5,0.321347596,0.183939567,21.95153393,-0.1747462567
MPI,put,100,90,0.02,0.75,1,25000,200,10,0.278856576,0.114717417,22.06403081,-0.06224937682
MPI,put,100,90,0.02,0.75,1,25000,200,25,0.262019069,0.042056197,22.09888841,-0.02739177509
MPI,put,100,90,0.02,0.75,1,25000,200,32,0.281945545,0.042958853,22.12049482,-0.005785366618
MPI,put,100,90,0.02,0.75,1,25000,200,50,0.467217211,0.080120481,21.97776486,-0.1485153303
MPI,put,100,90,0.02,0.75,1,25000,200,64,0.540200321,0.057871441,21.92249592,-0.2037842738
MPI,put,100,90,0.02,0.75,1,25000,200,100,0.916190415,0.119142815,21.99536769,-0.130912502
MPI,put,100,90,0.02,0.75,1,25000,200,125,1.282520527,0.146289902,21.95703297,-0.16924722
MPI,put,100,90,0.02,0.75,1,25000,1000,1,3.899705881,3.77625859,22.09398132,-0.03229886617
MPI,put,100,90,0.02,0.75,1,25000,1000,5,0.949699265,0.807222607,21.88230221,-0.2439779768
MPI,put,100,90,0.02,0.75,1,25000,1000,10,0.562183428,0.404413739,21.88277951,-0.2435006775
MPI,put,100,90,0.02,0.75,1,25000,1000,25,0.461158218,0.255518113,22.01300958,-0.1132706145
MPI,put,100,90,0.02,0.75,1,25000,1000,32,0.450889994,0.206457657,22.10624786,-0.02003233062
MPI,put,100,90,0.02,0.75,1,25000,1000,50,0.741794324,0.327999174,22.06125125,-0.0650289389
MPI,put,100,90,0.02,0.75,1,25000,1000,64,0.933323281,0.393901583,22.02296761,-0.1033125819
MPI,put,100,90,0.02,0.75,1,25000,1000,100,1.275886729,0.426994269,21.99070246,-0.1355777304
MPI,put,100,90,0.02,0.75,1,25000,1000,125,1.615435288,0.444545924,22.07421567,-0.05206451672
MPI,put,100,90,0.02,0.75,1,50000,200,1,1.619021808,1.498500067,22.06392536,-0.06235483081
MPI,put,100,90,0.02,0.75,1,50000,200,5,0.478770295,0.329907676,21.99074544,-0.1355347514
MPI,put,100,90,0.02,0.75,1,50000,200,10,0.337156809,0.17847657,22.08772548,-0.03855471208
MPI,put,100,90,0.02,0.75,1,50000,200,25,0.315251028,0.097749327,22.06250241,-0.06377778475
MPI,put,100,90,0.02,0.75,1,50000,200,32,0.326234411,0.083602681,22.0559872,-0.07029298551
MPI,put,100,90,0.02,0.75,1,50000,200,50,0.500232279,0.117233908,22.09771976,-0.02856043404
MPI,put,100,90,0.02,0.75,1,50000,200,64,0.700307066,0.148152228,22.0994663,-0.02681389202
MPI,put,100,90,0.02,0.75,1,50000,200,100,0.971798714,0.14676965,22.01171641,-0.1145637784
MPI,put,100,90,0.02,0.75,1,50000,200,125,1.352108435,0.204838887,22.00208948,-0.1241907085
MPI,put,100,90,0.02,0.75,1,50000,1000,1,8.033215327,7.91234792,22.02612134,-0.1001588494
MPI,put,100,90,0.02,0.75,1,50000,1000,5,1.717061806,1.580277908,21.96739992,-0.1588802678
MPI,put,100,90,0.02,0.75,1,50000,1000,10,0.965368231,0.807956239,21.94188264,-0.1843975491
MPI,put,100,90,0.02,0.75,1,50000,1000,25,0.756740854,0.551542198,22.00037477,-0.1259054218
MPI,put,100,90,0.02,0.75,1,50000,1000,32,0.646555801,0.415733926,22.02670321,-0.09957697778
MPI,put,100,90,0.02,0.75,1,50000,1000,50,1.00950186,0.594519281,22.0188501,-0.1074300852
MPI,put,100,90,0.02,0.75,1,50000,1000,64,1.106542411,0.615109962,21.9924796,-0.1338005857
MPI,put,100,90,0.02,0.75,1,50000,1000,100,1.638031086,0.708910237,21.97027886,-0.1560013322
MPI,put,100,90,0.02,0.75,1,50000,1000,125,1.914281554,0.742922112,21.981264,-0.1450161861
MPI,put,100,90,0.02,0.75,1,75000,200,1,2.457800912,2.337534833,22.07886692,-0.04741326712
MPI,put,100,90,0.02,0.75,1,75000,200,5,0.713925819,0.571912293,21.96939387,-0.1568863189
MPI,put,100,90,0.02,0.75,1,75000,200,10,0.42891517,0.277501258,22.02683037,-0.09944981932
MPI,put,100,90,0.02,0.75,1,75000,200,25,0.345111456,0.12264692,22.03384091,-0.09243927999
MPI,put,100,90,0.02,0.75,1,75000,200,32,0.368974414,0.124014317,22.08224968,-0.04403051426
MPI,put,100,90,0.02,0.75,1,75000,200,50,0.608046509,0.167892888,22.02643138,-0.09984880537
MPI,put,100,90,0.02,0.75,1,75000,200,64,0.729490643,0.159925374,21.96649478,-0.1597854103
MPI,put,100,90,0.02,0.75,1,75000,200,100,1.111707883,0.215401527,21.96384164,-0.1624385511
MPI,put,100,90,0.02,0.75,1,75000,200,125,1.485458376,0.222802516,21.99118915,-0.1350910359
MPI,put,100,90,0.02,0.75,1,75000,1000,1,12.11846174,11.99944378,22.05119942,-0.07508076777
MPI,put,100,90,0.02,0.75,1,75000,1000,5,2.786509314,2.634709583,22.00979011,-0.1164900835
MPI,put,100,90,0.02,0.75,1,75000,1000,10,1.472751257,1.313255652,21.96856253,-0.1577176596
MPI,put,100,90,0.02,0.75,1,75000,1000,25,0.933116651,0.715202465,22.00718639,-0.1190937971
MPI,put,100,90,0.02,0.75,1,75000,1000,32,0.869313569,0.615767813,21.97703186,-0.1492483289
MPI,put,100,90,0.02,0.75,1,75000,1000,50,1.24454551,0.83244963,22.00940935,-0.116870844
MPI,put,100,90,0.02,0.75,1,75000,1000,64,1.317893341,0.791841476,22.01043671,-0.1158434844
MPI,put,100,90,0.02,0.75,1,100000,200,1,3.274117173,3.153290209,22.08418147,-0.04209872317
MPI,put,100,90,0.02,0.75,1,100000,200,5,0.829624101,0.690700087,21.95649979,-0.1697803992
MPI,put,100,90,0.02,0.75,1,100000,200,10,0.501291803,0.344449971,22.02835172,-0.0979284701
MPI,put,100,90,0.02,0.75,1,100000,200,25,0.408841351,0.196360185,21.97891504,-0.1473651468
MPI,put,100,90,0.02,0.75,1,100000,200,32,0.416997157,0.173479709,22.00801463,-0.1182655591
MPI,put,100,90,0.02,0.75,1,100000,200,50,0.637466051,0.255550397,21.98631152,-0.1399686714
MPI,put,100,90,0.02,0.75,1,100000,200,64,0.774863352,0.269453032,21.97336271,-0.152917477
MPI,put,100,90,0.02,0.75,1,100000,200,100,1.077520578,0.278442296,22.01704678,-0.1092334065
MPI,put,100,90,0.02,0.75,1,100000,200,125,1.44149893,0.29001593,22.0160148,-0.1102653858
MPI,put,100,90,0.02,0.75,1,100000,1000,1,17.01175098,16.88881182,22.05905091,-0.06722927989
MPI,put,100,90,0.02,0.75,1,100000,1000,5,3.653229346,3.506389598,21.97248434,-0.1537958503
MPI,put,100,90,0.02,0.75,1,100000,1000,10,1.825565095,1.658211107,21.96448279,-0.1617974039
MPI,put,100,90,0.02,0.75,1,100000,1000,25,1.537268875,1.31456418,21.99676064,-0.1295195476
MPI,put,100,90,0.02,0.75,1,100000,1000,32,1.066573806,0.812942092,22.02596277,-0.10031742
MPI,put,100,90,0.02,0.75,1,100000,1000,50,1.242434297,0.817351641,22.00064113,-0.1256390584
MPI,put,100,90,0.02,0.75,1,100000,1000,64,1.54247564,1.020411705,21.99059763,-0.1356825593
MPI,put,100,90,0.02,0.75,1,100000,1000,100,2.345240673,1.442069458,21.95916457,-0.1671156181
MPI,put,100,90,0.02,0.75,1,100000,1000,125,2.662888323,1.44425181,21.94920486,-0.1770753252
Hybrid,put,100,90,0.02,0.75,1,1000,200,1001,0.14552447,0.021418027,22.01375985,-0.1125203409
Hybrid,put,100,90,0.02,0.75,1,1000,200,10010,0.176887194,0.016651433,22.45105001,0.3247698183
Hybrid,put,100,90,0.02,0.75,1,1000,200,25025,0.252753013,0.03810882,22.45414624,0.3278660458
Hybrid,put,100,90,0.02,0.75,1,1000,200,50050,0.957156737,0.510963209,22.42790612,0.3016259308
Hybrid,put,100,90,0.02,0.75,1,1000,1000,1001,0.215454783,0.094120265,22.03371832,-0.09256186958
Hybrid,put,100,90,0.02,0.75,1,1000,1000,10010,0.215394851,0.068813375,22.34501246,0.2187322697
Hybrid,put,100,90,0.02,0.75,1,1000,1000,25025,0.373719351,0.177241814,22.54045001,0.4141698233
Hybrid,put,100,90,0.02,0.75,1,1000,1000,50050,2.667358847,2.219476156,21.6892352,-0.4370449898
Hybrid,put,100,90,0.02,0.75,1,10000,200,1001,0.336067805,0.206995706,22.11076496,-0.01551523246
Hybrid,put,100,90,0.02,0.75,1,10000,200,10010,0.200300382,0.044070182,22.0931988,-0.0330813937
Hybrid,put,100,90,0.02,0.75,1,10000,200,25025,0.290783855,0.048750656,22.10075853,-0.02552165609
Hybrid,put,100,90,0.02,0.75,1,10000,200,50050,0.902358575,0.471755778,22.03749725,-0.08878293584
Hybrid,put,100,90,0.02,0.75,1,10000,1000,1001,1.08563354,0.970285962,21.92553305,-0.2007471441
Hybrid,put,100,90,0.02,0.75,1,10000,1000,10010,0.321454398,0.171415503,22.09978322,-0.02649696631
Hybrid,put,100,90,0.02,0.75,1,10000,1000,25025,0.451347312,0.232080977,22.10971738,-0.01656280853
Hybrid,put,100,90,0.02,0.75,1,10000,1000,50050,2.846352243,2.436599885,21.93991881,-0.1863613751
Hybrid,put,100,90,0.02,0.75,1,25000,200,1001,0.742385879,0.616844998,22.02854616,-0.09773402633
Hybrid,put,100,90,0.02,0.75,1,25000,200,10010,0.241285203,0.080691591,22.13688853,0.01060833619
Hybrid,put,100,90,0.02,0.75,1,25000,200,25025,0.299168365,0.071441231,22.15906985,0.03278965674
Hybrid,put,100,90,0.02,0.75,1,25000,200,50050,0.946335584,0.546517313,22.20923539,0.08295519586
Hybrid,put,100,90,0.02,0.75,1,25000,1000,1001,2.717447,2.595624545,21.96741635,-0.1588638366
Hybrid,put,100,90,0.02,0.75,1,25000,1000,10010,0.491726963,0.335622071,21.89703761,-0.2292425823
Hybrid,put,100,90,0.02,0.75,1,25000,1000,25025,0.551162601,0.332786143,22.24234011,0.1160599249
Hybrid,put,100,90,0.02,0.75,1,25000,1000,50050,2.737344193,2.328442522,21.62010378,-0.5061764069
Hybrid,put,100,90,0.02,0.75,1,50000,200,1001,1.165192472,1.044202872,21.96496253,-0.1613176589
Hybrid,put,100,90,0.02,0.75,1,50000,200,10010,0.322570477,0.14566343,22.00582856,-0.120451629
Hybrid,put,100,90,0.02,0.75,1,50000,200,25025,0.308728659,0.100749164,22.04337252,-0.08290767169
Hybrid,put,100,90,0.02,0.75,1,50000,200,50050,0.932609614,0.534811282,22.00162759,-0.1246526011
Hybrid,put,100,90,0.02,0.75,1,50000,1000,1001,5.299420188,5.171164119,21.98271411,-0.1435660846
Hybrid,put,100,90,0.02,0.75,1,50000,1000,10010,0.776501215,0.620867088,22.10141259,-0.02486759892
Hybrid,put,100,90,0.02,0.75,1,50000,1000,25025,0.72612505,0.497667836,21.8533729,-0.2729072895
Hybrid,put,100,90,0.02,0.75,1,50000,1000,50050,2.734926432,2.315929307,22.04137132,-0.08490887127
Hybrid,put,100,90,0.02,0.75,1,75000,200,1001,1.700408553,1.584265748,21.99169077,-0.1345894239
Hybrid,put,100,90,0.02,0.75,1,75000,200,10010,0.359537305,0.197461173,21.9981593,-0.1281208934
