Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
OMP,put,100,90,0.02,0.75,1,75000,200,100,1.508725848,1.508711593,21.98611816,-0.140162034
OMP,put,100,90,0.02,0.75,1,75000,1000,1,7.934485052,7.934473109,21.98978812,-0.136492072
OMP,put,100,90,0.02,0.75,1,75000,1000,5,6.587211386,6.587196425,21.99334857,-0.1329316159
OMP,put,100,90,0.02,0.75,1,75000,1000,10,6.550244786,6.550227332,21.98572859,-0.1405516005
OMP,put,100,90,0.02,0.75,1,75000,1000,25,6.442759326,6.442745028,21.99136705,-0.134913138
OMP,put,100,90,0.02,0.75,1,75000,1000,50,6.713760932,6.713747188,21.94911692,-0.1771632659
OMP,put,100,90,0.02,0.75,1,75000,1000,100,7.248576569,7.248553956,21.96395759,-0.162322602
OMP,put,100,90,0.02,0.75,1,100000,200,1,2.060807575,2.060797538,21.96736211,-0.1589180816
OMP,put,100,90,0.02,0.75,1,100000,200,5,1.745684094,1.745673223,21.97122465,-0.1550555381
OMP,put,100,90,0.02,0.75,1,100000,200,10,1.709472434,1.709464843,22.06305334,-0.06322684634
OMP,put,100,90,0.02,0.75,1,100000,200,25,1.682466154,1.682451951,22.04003032,-0.08624987212
OMP,put,100,90,0.02,0.75,1,100000,200,50,1.813933716,1.813925376,22.07013258,-0.05614760758
OMP,put,100,90,0.02,0.75,1,100000,200,100,1.934610604,1.934592098,22.0161742,-0.1101059914
OMP,put,100,90,0.02,0.75,1,100000,1000,1,9.986712575,9.986699205,21.97237521,-0.153904985
OMP,put,100,90,0.02,0.75,1,100000,1000,5,8.326242647,8.326227421,21.94625991,-0.1800202755
OMP,put,100,90,0.02,0.75,1,100000,1000,10,8.127399539,8.127385368,21.99534548,-0.1309347086
OMP,put,100,90,0.02,0.75,1,100000,1000,25,8.084931673,8.084919635,22.00609946,-0.1201807267
OMP,put,100,90,0.02,0.75,1,100000,1000,50,8.642212124,8.642197897,21.97519497,-0.1510852205
OMP,put,100,90,0.02,0.75,1,100000,1000,100,9.494934298,9.494920464,21.96490486,-0.1613753297
MPI,put,100,90,0.02,0.75,1,1000,200,1,0.146985427,0.027867414,22.69135555,0.5650753582
MPI,put,100,90,0.02,0.75,1,1000,200,5,0.15409233,0.010782671,21.98144692,-0.1448332655
MPI,put,100,90,0.02,0.75,1,1000,200,10,0.169815931,0.00550989,22.32643005,0.2001498628
MPI,put,100,90,0.02,0.75,1,1000,200,25,0.242871848,0.003884036,22.59508282,0.4688026345
MPI,put,100,90,0.02,0.75,1,1000,200,50,0.435665425,0.028618263,22.25187059,0.1255903966
MPI,put,100,90,0.02,0.75,1,1000,200,100,1.041904939,0.098077466,22.63254012,0.506259931
MPI,put,100,90,0.02,0.75,1,1000,1000,25,0.243879706,0.019228181,22.00266934,-0.1236108507
MPI,put,100,90,0.02,0.75,1,1000,1000,50,0.476449657,0.082544997,22.2665966,0.1403164103
MPI,put,100,90,0.02,0.75,1,1000,1000,100,1.063607724,0.141452658,22.2750791,0.1487989108
MPI,put,100,90,0.02,0.75,1,10000,200,1,0.405978638,0.284490625,22.13344285,0.007162659649
MPI,put,100,90,0.02,0.75,1,10000,200,5,0.203178623,0.064100427,21.93318842,-0.1930917696
MPI,put,100,90,0.02,0.75,1,10000,200,10,0.189631588,0.035461366,22.1141316,-0.01214859133
MPI,put,100,90,0.02,0.75,1,10000,200,25,0.242267591,0.018524195,22.08315763,-0.04312256061
MPI,put,100,90,0.02,0.75,1,10000,200,50,0.468410199,0.070271532,22.0933868,-0.03289338857
MPI,put,100,90,0.02,0.75,1,10000,200,100,0.969231811,0.079386234,21.99099455,-0.1352856446
MPI,put,100,90,0.02,0.75,1,10000,1000,1,1.58175036,1.461831544,22.1130918,-0.01318839222
MPI,put,100,90,0.02,0.75,1,10000,1000,5,0.453197521,0.316346094,21.93883813,-0.18744206
MPI,put,100,90,0.02,0.75,1,10000,1000,10,0.333891707,0.180136856,21.94149032,-0.184789869
MPI,put,100,90,0.02,0.75,1,10000,1000,25,0.330089721,0.118824667,21.93653329,-0.1897468968
MPI,put,100,90,0.02,0.75,1,10000,1000,50,0.587430858,0.172052646,21.93947629,-0.1868039007
MPI,put,100,90,0.02,0.75,1,10000,1000,100,1.116294916,0.255989344,22.02579192,-0.1004882674
MPI,put,100,90,0.02,0.75,1,25000,200,1,0.89039352,0.769407186,22.1347608,0.008480613602
MPI,put,100,90,0.02,0.75,1,25000,200,5,0.301290958,0.162759174,22.00115819,-0.1251220041
MPI,put,100,90,0.02,0.75,1,25000,200,10,0.26120675,0.098203832,22.03700009,-0.08928009977
MPI,put,100,90,0.02,0.75,1,25000,200,25,0.253060623,0.047857896,21.95932442,-0.1669557696
MPI,put,100,90,0.02,0.75,1,25000,200,50,0.478113838,0.074406382,21.77923393,-0.3470462637
MPI,put,100,90,0.02,0.75,1,25000,200,100,0.96161737,0.132879997,21.8869099,-0.2393702888
MPI,put,100,90,0.02,0.75,1,25000,1000,1,4.16918038,4.048551183,22.09218093,-0.03409925791
MPI,put,100,90,0.02,0.75,1,25000,1000,5,0.989180585,0.843066966,21.89134483,-0.2349353626
MPI,put,100,90,0.02,0.75,1,25000,1000,10,0.673467662,0.513482295,21.9468293,-0.1794508887
MPI,put,100,90,0.02,0.75,1,25000,1000,25,0.468200314,0.250272711,22.05932287,-0.06695732473
MPI,put,100,90,0.02,0.75,1,25000,1000,50,0.81901566,0.376420037,21.99623814,-0.1300420539
MPI,put,100,90,0.02,0.75,1,25000,1000,100,1.275219929,0.411985204,21.96239746,-0.1638827332
MPI,put,100,90,0.02,0.75,1,50000,200,1,1.699159655,1.582754071,22.0810755,-0.04520468683
MPI,put,100,90,0.02,0.75,1,50000,200,5,0.488106847,0.352480864,22.00732196,-0.1189582316
MPI,put,100,90,0.02,0.75,1,50000,200,10,0.356128334,0.196139905,22.0328524,-0.09342778712
MPI,put,100,90,0.02,0.75,1,50000,200,25,0.301043655,0.082080737,22.01321058,-0.1130696141
MPI,put,100,90,0.02,0.75,1,50000,200,50,0.538654392,0.108452961,22.04294326,-0.08333692891
MPI,put,100,90,0.02,0.75,1,50000,200,100,1.01605602,0.163199668,22.03871887,-0.08756131527
MPI,put,100,90,0.02,0.75,1,50000,1000,1,8.061012286,7.940476021,22.08143478,-0.04484541152
MPI,put,100,90,0.02,0.75,1,50000,1000,5,1.764003405,1.621319216,21.94667762,-0.1796025656
MPI,put,100,90,0.02,0.75,1,50000,1000,10,0.977626075,0.818522512,21.91780498,-0.2084752071
MPI,put,100,90,0.02,0.75,1,50000,1000,25,0.765762188,0.549480198,22.03445766,-0.09182252865
MPI,put,100,90,0.02,0.75,1,50000,1000,50,0.988019325,0.607246768,22.01424267,-0.1120375196
MPI,put,100,90,0.02,0.75,1,50000,1000,100,1.600851708,0.82803755,22.01970169,-0.1065785046
MPI,put,100,90,0.02,0.75,1,75000,200,1,2.394316286,2.27503039,22.10599795,-0.02028223927
MPI,put,100,90,0.02,0.75,1,75000,200,5,0.615854247,0.475173067,21.97332152,-0.1529586717
MPI,put,100,90,0.02,0.75,1,75000,200,10,0.422594481,0.26171081,22.02949272,-0.09678747235
MPI,put,100,90,0.02,0.75,1,75000,200,25,0.329263738,0.128208068,21.96675977,-0.1595204169
MPI,put,100,90,0.02,0.75,1,75000,200,50,0.629427469,0.189183464,21.94339444,-0.1828857474
MPI,put,100,90,0.02,0.75,1,75000,200,100,1.087620981,0.229599875,21.94218497,-0.1840952174
MPI,put,100,90,0.02,0.75,1,75000,1000,1,12.29896235,12.17783042,22.06768054,-0.0585996507
MPI,put,100,90,0.02,0.75,1,75000,1000,5,2.612888446,2.473842685,21.94907344,-0.1772067485
MPI,put,100,90,0.02,0.75,1,75000,1000,10,1.39528884,1.237072877,21.94328376,-0.1829964263
MPI,put,100,90,0.02,0.75,1,75000,1000,25,1.018948692,0.810336649,21.98066595,-0.145614238
MPI,put,100,90,0.02,0.75,1,75000,1000,50,1.2716302,0.864797591,22.02611303,-0.1001671639
MPI,put,100,90,0.02,0.75,1,100000,200,1,3.262122476,3.140316906,22.09795468,-0.02832550896
MPI,put,100,90,0.02,0.75,1,100000,200,5,0.842420285,0.701384554,22.00792604,-0.1183541471
MPI,put,100,90,0.02,0.75,1,100000,200,10,0.519171352,0.36587454,22.01368909,-0.1125911006
MPI,put,100,90,0.02,0.75,1,100000,200,25,0.414195124,0.202091173,22.04734585,-0.07893433675
MPI,put,100,90,0.02,0.75,1,100000,200,50,0.668144388,0.271411362,22.04419118,-0.08208901443
MPI,put,100,90,0.02,0.75,1,100000,200,100,1.134346897,0.276637374,21.96846961,-0.157810582
MPI,put,100,90,0.02,0.75,1,100000,1000,1,16.75459498,16.63380555,22.0497529,-0.07652728794
MPI,put,100,90,0.02,0.75,1,100000,1000,10,1.813854271,1.659006391,21.9542965,-0.1719836863
MPI,put,100,90,0.02,0.75,1,100000,1000,25,1.200726411,0.992417958,21.9670985,-0.1591816949
MPI,put,100,90,0.02,0.75,1,100000,1000,50,1.547102564,1.09750828,21.97113113,-0.1551490559
MPI,put,100,90,0.02,0.75,1,100000,1000,100,2.241331721,1.359277804,21.97781424,-0.148465955
Hybrid,put,100,90,0.02,0.75,1,1000,200,1001,0.145172403,0.024746971,22.15460552,0.02832533414
Hybrid,put,100,90,0.02,0.75,1,1000,200,10010,0.163590575,0.00455234,21.59550046,-0.5307797265
Hybrid,put,100,90,0.02,0.75,1,1000,200,25025,0.220744005,0.004548377,21.59582746,-0.5304527337
Hybrid,put,100,90,0.02,0.75,1,1000,200,50050,0.442354873,0.021351803,21.87058976,-0.2556904297
Hybrid,put,100,90,0.02,0.75,1,1000,1000,1001,0.241296491,0.121202745,22.45254936,0.3262691652
Hybrid,put,100,90,0.02,0.75,1,1000,1000,10010,0.183878693,0.019848409,22.62371926,0.4974390726
Hybrid,put,100,90,0.02,0.75,1,1000,1000,25025,0.235454437,0.010729023,21.35541639,-0.7708638013
Hybrid,put,100,90,0.02,0.75,1,1000,1000,50050,0.510002777,0.043800594,21.47150171,-0.6547784829
Hybrid,put,100,90,0.02,0.75,1,10000,200,1001,0.416260525,0.295773475,21.93313038,-0.1931498082
Hybrid,put,100,90,0.02,0.75,1,10000,200,10010,0.221099589,0.043459782,22.09063436,-0.03564582669
Hybrid,put,100,90,0.02,0.75,1,10000,200,25025,0.301718025,0.020366532,21.99542076,-0.1308594257
Hybrid,put,100,90,0.02,0.75,1,10000,200,50050,0.461443781,0.057152328,21.93331778,-0.1929624134
Hybrid,put,100,90,0.02,0.75,1,10000,1000,1001,1.387483507,1.265982128,22.04880508,-0.07747510928
Hybrid,put,100,90,0.02,0.75,1,10000,1000,10010,0.304836161,0.148704736,21.92632255,-0.1999576353
Hybrid,put,100,90,0.02,0.75,1,10000,1000,25025,0.304649376,0.083560976,21.98557981,-0.14070038
Hybrid,put,100,90,0.02,0.75,1,10000,1000,50050,0.497413603,0.100794377,22.01869141,-0.1075887798
Hybrid,put,100,90,0.02,0.75,1,25000,200,1001,0.77799316,0.658192024,22.00817216,-0.1181080309
Hybrid,put,100,90,0.02,0.75,1,25000,200,10010,0.25922237,0.097359662,21.96386839,-0.1624117969
Hybrid,put,100,90,0.02,0.75,1,25000,200,25025,0.269562169,0.043601623,21.87772756,-0.2485526283
Hybrid,put,100,90,0.02,0.75,1,25000,200,50050,0.475119495,0.063489446,21.87590084,-0.2503793479
Hybrid,put,100,90,0.02,0.75,1,25000,1000,1001,3.299751716,3.179058585,21.9831966,-0.1430835937
Hybrid,put,100,90,0.02,0.75,1,25000,1000,10010,0.502994395,0.344434782,22.12868339,0.002403196374
Hybrid,put,100,90,0.02,0.75,1,25000,1000,25025,0.438440284,0.211106171,21.98764155,-0.1386386436
Hybrid,put,100,90,0.02,0.75,1,25000,1000,50050,0.60558713,0.220222088,22.00969813,-0.1165820631
Hybrid,put,100,90,0.02,0.75,1,50000,200,1001,1.46142404,1.341753542,21.98540237,-0.140877819
Hybrid,put,100,90,0.02,0.75,1,50000,200,10010,0.304028684,0.146057243,21.89706315,-0.2292170414
Hybrid,put,100,90,0.02,0.75,1,50000,200,25025,0.297917136,0.085145792,22.08682619,-0.03945399536
Hybrid,put,100,90,0.02,0.75,1,50000,200,50050,0.543339368,0.113911237,22.11618483,-0.01009535507
Hybrid,put,100,90,0.02,0.75,1,50000,1000,1001,6.538338512,6.418285016,21.99861834,-0.1276618542
Hybrid,put,100,90,0.02,0.75,1,50000,1000,10010,0.906245055,0.748019958,22.12216763,-0.004112555981
Hybrid,put,100,90,0.02,0.75,1,50000,1000,25025,0.637659724,0.423292942,21.82784903,-0.2984311624
Hybrid,put,100,90,0.02,0.75,1,50000,1000,50050,0.843632206,0.455012208,22.05514354,-0.07113664562
Hybrid,put,100,90,0.02,0.75,1,75000,200,1001,2.08543419,1.964684759,21.98413201,-0.1421481794
Hybrid,put,100,90,0.02,0.75,1,75000,200,10010,0.381714488,0.227490915,22.02089615,-0.1053840421
Hybrid,put,100,90,0.02,0.75,1,75000,200,25025,0.320661089,0.131353315,22.00363966,-0.122640526
Hybrid,put,100,90,0.02,0.75,1,75000,200,50050,0.538084612,0.139607783,22.05696267,-0.06931751728
Hybrid,put,100,90,0.02,0.75,1,75000,1000,1001,9.746904537,9.62492662,21.97327443,-0.1530057562
Hybrid,put,100,90,0.02,0.75,1,75000,1000,10010,1.230155401,1.063750496,22.02210732,-0.104172871
Hybrid,put,100,90,0.02,0.75,1,75000,1000,25025,0.862735889,0.630877457,21.94306382,-0.1832163691
Hybrid,put,100,90,0.02,0.75,1,75000,1000,50050,0.945271814,0.503675408,22.04662588,-0.07965431408
Hybrid,put,100,90,0.02,0.75,1,100000,200,1001,2.759172864,2.638131004,21.97293788,-0.1533423064
Hybrid,put,100,90,0.02,0.75,1,100000,200,10010,0.472473665,0.311553753,22.04400384,-0.08227634709
Hybrid,put,100,90,0.02,0.75,1,100000,200,25025,0.403483018,0.170985396,21.92306773,-0.2032124567
Hybrid,put,100,90,0.02,0.75,1,100000,200,50050,0.632160349,0.181015263,21.93664114,-0.1896390492
Hybrid,put,100,90,0.02,0.75,1,100000,1000,1001,12.98879851,12.86948802,21.98429204,-0.141988152
Hybrid,put,100,90,0.02,0.75,1,100000,1000,10010,1.587876522,1.425257811,21.91130625,-0.2149739399
Hybrid,put,100,90,0.02,0.75,1,100000,1000,25025,1.053903602,0.835946052,21.94402676,-0.1822534349
Hybrid,put,100,90,0.02,0.75,1,100000,1000,50050,1.214050021,0.791883997,22.04621064,-0.08006954541
